西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1957,10,辛丑,丁酉,地支金局,,壬子癸未壬寅丁亥,2822
1958,11,辛丑,戊戌,大運金庫地支土局,,壬子癸未壬寅丁亥,2822
1959,12,辛丑,己亥,大運金庫,,壬子癸未壬寅丁亥,2822
1960,13,辛丑,庚子,大運金庫地支土局,,壬子癸未壬寅丁亥,2822
1961,14,辛丑,辛丑,大運金庫地支土局,,壬子癸未壬寅丁亥,2822
1962,15,辛丑,壬寅,大運金庫,,壬子癸未壬寅丁亥,2822
1963,16,辛丑,癸卯,大運金庫,,壬子癸未壬寅丁亥,2822
1964,17,辛丑,甲辰,大運金庫地支土局,,壬子癸未壬寅丁亥,2822
1965,18,辛丑,乙巳,地支金局,,壬子癸未壬寅丁亥,2822
1966,19,辛丑,丙午,天干化水,,壬子癸未壬寅丁亥,2822
1967,20,庚子,丁未,,,壬子癸未壬寅丁亥,2822
1968,21,庚子,戊申,地支水局,,壬子癸未壬寅丁亥,2822
1969,22,庚子,己酉,,,壬子癸未壬寅丁亥,2822
1970,23,庚子,庚戌,,,壬子癸未壬寅丁亥,2822
1971,24,庚子,辛亥,,,壬子癸未壬寅丁亥,2822
1972,25,庚子,壬子,,,壬子癸未壬寅丁亥,2822
1973,26,庚子,癸丑,地支土局,,壬子癸未壬寅丁亥,2822
1974,27,庚子,甲寅,,,壬子癸未壬寅丁亥,2822
1975,28,庚子,乙卯,天干化金,,壬子癸未壬寅丁亥,2822
1976,29,庚子,丙辰,地支水局,,壬子癸未壬寅丁亥,2822
1977,30,己亥,丁巳,,,壬子癸未壬寅丁亥,2822
1978,31,己亥,戊午,,,壬子癸未壬寅丁亥,2822
1979,32,己亥,己未,地支木局,,壬子癸未壬寅丁亥,2822
1980,33,己亥,庚申,,,壬子癸未壬寅丁亥,2822
1981,34,己亥,辛酉,,,壬子癸未壬寅丁亥,2822
1982,35,己亥,壬戌,,,壬子癸未壬寅丁亥,2822
1983,36,己亥,癸亥,,,壬子癸未壬寅丁亥,2822
1984,37,己亥,甲子,天干化土,,壬子癸未壬寅丁亥,2822
1985,38,己亥,乙丑,,,壬子癸未壬寅丁亥,2822
1986,39,己亥,丙寅,地支合木,,壬子癸未壬寅丁亥,2822
1987,40,戊戌,丁卯,地支合火,,壬子癸未壬寅丁亥,2822
1988,41,戊戌,戊辰,地支土局,,壬子癸未壬寅丁亥,2822
1989,42,戊戌,己巳,,,壬子癸未壬寅丁亥,2822
1990,43,戊戌,庚午,地支火局,,壬子癸未壬寅丁亥,2822
1991,44,戊戌,辛未,地支土局,,壬子癸未壬寅丁亥,2822
1992,45,戊戌,壬申,,,壬子癸未壬寅丁亥,2822
1993,46,戊戌,癸酉,天干化火,,壬子癸未壬寅丁亥,2822
1994,47,戊戌,甲戌,地支土局,,壬子癸未壬寅丁亥,2822
1995,48,戊戌,乙亥,,,壬子癸未壬寅丁亥,2822
1996,49,戊戌,丙子,,,壬子癸未壬寅丁亥,2822
1997,50,丁酉,丁丑,地支金局,,壬子癸未壬寅丁亥,2822
1998,51,丁酉,戊寅,,,壬子癸未壬寅丁亥,2822
