西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1951,1,丙子,辛卯,天干化水,,戊子丙午丁丑己丑,3664
1952,2,丙子,壬辰,地支水局,,戊子丙午丁丑己丑,3664
1953,3,丙子,癸巳,,,戊子丙午丁丑己丑,3664
1954,4,丙子,甲午,,,戊子丙午丁丑己丑,3664
1955,5,丙子,乙未,,,戊子丙午丁丑己丑,3664
1956,6,丙子,丙申,地支水局,,戊子丙午丁丑己丑,3664
1957,7,丙子,丁酉,,,戊子丙午丁丑己丑,3664
1958,8,丙子,戊戌,,,戊子丙午丁丑己丑,3664
1959,9,丙子,己亥,,,戊子丙午丁丑己丑,3664
1960,10,丙子,庚子,,,戊子丙午丁丑己丑,3664
1961,11,乙亥,辛丑,,,戊子丙午丁丑己丑,3664
1962,12,乙亥,壬寅,地支合木,,戊子丙午丁丑己丑,3664
1963,13,乙亥,癸卯,地支木局,,戊子丙午丁丑己丑,3664
1964,14,乙亥,甲辰,,,戊子丙午丁丑己丑,3664
1965,15,乙亥,乙巳,,,戊子丙午丁丑己丑,3664
1966,16,乙亥,丙午,,,戊子丙午丁丑己丑,3664
1967,17,乙亥,丁未,地支木局,,戊子丙午丁丑己丑,3664
1968,18,乙亥,戊申,,,戊子丙午丁丑己丑,3664
1969,19,乙亥,己酉,,,戊子丙午丁丑己丑,3664
1970,20,乙亥,庚戌,天干化金,,戊子丙午丁丑己丑,3664
1971,21,甲戌,辛亥,,,戊子丙午丁丑己丑,3664
1972,22,甲戌,壬子,,,戊子丙午丁丑己丑,3664
1973,23,甲戌,癸丑,地支土局,,戊子丙午丁丑己丑,3664
1974,24,甲戌,甲寅,地支火局,,戊子丙午丁丑己丑,3664
1975,25,甲戌,乙卯,地支合火,,戊子丙午丁丑己丑,3664
1976,26,甲戌,丙辰,地支土局,,戊子丙午丁丑己丑,3664
1977,27,甲戌,丁巳,,,戊子丙午丁丑己丑,3664
1978,28,甲戌,戊午,地支火局,,戊子丙午丁丑己丑,3664
1979,29,甲戌,己未,天干化土地支土局,,戊子丙午丁丑己丑,3664
1980,30,甲戌,庚申,,,戊子丙午丁丑己丑,3664
1981,31,癸酉,辛酉,,,戊子丙午丁丑己丑,3664
1982,32,癸酉,壬戌,,,戊子丙午丁丑己丑,3664
1983,33,癸酉,癸亥,,,戊子丙午丁丑己丑,3664
1984,34,癸酉,甲子,,,戊子丙午丁丑己丑,3664
1985,35,癸酉,乙丑,地支金局,,戊子丙午丁丑己丑,3664
1986,36,癸酉,丙寅,,,戊子丙午丁丑己丑,3664
1987,37,癸酉,丁卯,,,戊子丙午丁丑己丑,3664
1988,38,癸酉,戊辰,天干化火地支合金,,戊子丙午丁丑己丑,3664
1989,39,癸酉,己巳,地支金局,,戊子丙午丁丑己丑,3664
1990,40,癸酉,庚午,,,戊子丙午丁丑己丑,3664
1991,41,壬申,辛未,,,戊子丙午丁丑己丑,3664
1992,42,壬申,壬申,,,戊子丙午丁丑己丑,3664
1993,43,壬申,癸酉,,,戊子丙午丁丑己丑,3664
1994,44,壬申,甲戌,,,戊子丙午丁丑己丑,3664
1995,45,壬申,乙亥,,,戊子丙午丁丑己丑,3664
1996,46,壬申,丙子,地支水局,,戊子丙午丁丑己丑,3664
1997,47,壬申,丁丑,天干化木,,戊子丙午丁丑己丑,3664
1998,48,壬申,戊寅,,,戊子丙午丁丑己丑,3664
1999,49,壬申,己卯,,,戊子丙午丁丑己丑,3664
2000,50,壬申,庚辰,地支水局,,戊子丙午丁丑己丑,3664
2001,51,辛未,辛巳,,,戊子丙午丁丑己丑,3664
2002,52,辛未,壬午,,,戊子丙午丁丑己丑,3664
2003,53,辛未,癸未,地支土局,,戊子丙午丁丑己丑,3664
2004,54,辛未,甲申,,,戊子丙午丁丑己丑,3664
2005,55,辛未,乙酉,,,戊子丙午丁丑己丑,3664
2006,56,辛未,丙戌,天干化水地支土局,,戊子丙午丁丑己丑,3664
2007,57,辛未,丁亥,地支木局,,戊子丙午丁丑己丑,3664
2008,58,辛未,戊子,,,戊子丙午丁丑己丑,3664
2009,59,辛未,己丑,地支土局,,戊子丙午丁丑己丑,3664
2010,60,辛未,庚寅,,,戊子丙午丁丑己丑,3664
2011,61,庚午,辛卯,,,戊子丙午丁丑己丑,3664
2012,62,庚午,壬辰,,,戊子丙午丁丑己丑,3664
2013,63,庚午,癸巳,,,戊子丙午丁丑己丑,3664
2014,64,庚午,甲午,,,戊子丙午丁丑己丑,3664
2015,65,庚午,乙未,天干化金,,戊子丙午丁丑己丑,3664
2016,66,庚午,丙申,,,戊子丙午丁丑己丑,3664
2017,67,庚午,丁酉,,,戊子丙午丁丑己丑,3664
2018,68,庚午,戊戌,地支火局,,戊子丙午丁丑己丑,3664
2019,69,庚午,己亥,,,戊子丙午丁丑己丑,3664
2020,70,庚午,庚子,,,戊子丙午丁丑己丑,3664
2021,71,己巳,辛丑,地支金局,,戊子丙午丁丑己丑,3664
