西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1957,8,丙寅,丁酉,,,甲子甲辰乙丑戊子,1405
1958,9,丙寅,戊戌,地支火局,,甲子甲辰乙丑戊子,1405
1959,10,丙寅,己亥,地支合木,,甲子甲辰乙丑戊子,1405
1960,11,丙寅,庚子,,,甲子甲辰乙丑戊子,1405
1961,12,丙寅,辛丑,天干化水,,甲子甲辰乙丑戊子,1405
1962,13,丙寅,壬寅,,,甲子甲辰乙丑戊子,1405
1963,14,丙寅,癸卯,,,甲子甲辰乙丑戊子,1405
1964,15,丙寅,甲辰,,,甲子甲辰乙丑戊子,1405
1965,16,丙寅,乙巳,,,甲子甲辰乙丑戊子,1405
1966,17,丙寅,丙午,地支火局,,甲子甲辰乙丑戊子,1405
1967,18,丁卯,丁未,地支木局,,甲子甲辰乙丑戊子,1405
1968,19,丁卯,戊申,,,甲子甲辰乙丑戊子,1405
1969,20,丁卯,己酉,,,甲子甲辰乙丑戊子,1405
1970,21,丁卯,庚戌,地支合火,,甲子甲辰乙丑戊子,1405
1971,22,丁卯,辛亥,地支木局,,甲子甲辰乙丑戊子,1405
1972,23,丁卯,壬子,天干化木,,甲子甲辰乙丑戊子,1405
1973,24,丁卯,癸丑,,,甲子甲辰乙丑戊子,1405
1974,25,丁卯,甲寅,,,甲子甲辰乙丑戊子,1405
1975,26,丁卯,乙卯,,,甲子甲辰乙丑戊子,1405
1976,27,丁卯,丙辰,,,甲子甲辰乙丑戊子,1405
1977,28,戊辰,丁巳,,,甲子甲辰乙丑戊子,1405
1978,29,戊辰,戊午,,,甲子甲辰乙丑戊子,1405
1979,30,戊辰,己未,地支土局,,甲子甲辰乙丑戊子,1405
1980,31,戊辰,庚申,地支水局,,甲子甲辰乙丑戊子,1405
1981,32,戊辰,辛酉,地支合金,,甲子甲辰乙丑戊子,1405
1982,33,戊辰,壬戌,地支土局,,甲子甲辰乙丑戊子,1405
1983,34,戊辰,癸亥,天干化火,,甲子甲辰乙丑戊子,1405
1984,35,戊辰,甲子,地支水局,,甲子甲辰乙丑戊子,1405
1985,36,戊辰,乙丑,地支土局,,甲子甲辰乙丑戊子,1405
1986,37,戊辰,丙寅,,,甲子甲辰乙丑戊子,1405
1987,38,己巳,丁卯,,,甲子甲辰乙丑戊子,1405
1988,39,己巳,戊辰,,,甲子甲辰乙丑戊子,1405
1989,40,己巳,己巳,,,甲子甲辰乙丑戊子,1405
1990,41,己巳,庚午,,,甲子甲辰乙丑戊子,1405
1991,42,己巳,辛未,,,甲子甲辰乙丑戊子,1405
1992,43,己巳,壬申,地支合水,,甲子甲辰乙丑戊子,1405
1993,44,己巳,癸酉,地支金局,,甲子甲辰乙丑戊子,1405
1994,45,己巳,甲戌,天干化土,,甲子甲辰乙丑戊子,1405
1995,46,己巳,乙亥,,,甲子甲辰乙丑戊子,1405
1996,47,己巳,丙子,,,甲子甲辰乙丑戊子,1405
1997,48,庚午,丁丑,,,甲子甲辰乙丑戊子,1405
1998,49,庚午,戊寅,地支火局,,甲子甲辰乙丑戊子,1405
1999,50,庚午,己卯,,,甲子甲辰乙丑戊子,1405
2000,51,庚午,庚辰,,,甲子甲辰乙丑戊子,1405
2001,52,庚午,辛巳,,,甲子甲辰乙丑戊子,1405
2002,53,庚午,壬午,,,甲子甲辰乙丑戊子,1405
2003,54,庚午,癸未,,,甲子甲辰乙丑戊子,1405
2004,55,庚午,甲申,,,甲子甲辰乙丑戊子,1405
2005,56,庚午,乙酉,天干化金,,甲子甲辰乙丑戊子,1405
2006,57,庚午,丙戌,地支火局,,甲子甲辰乙丑戊子,1405
2007,58,辛未,丁亥,地支木局,,甲子甲辰乙丑戊子,1405
2008,59,辛未,戊子,,,甲子甲辰乙丑戊子,1405
2009,60,辛未,己丑,地支土局,,甲子甲辰乙丑戊子,1405
2010,61,辛未,庚寅,,,甲子甲辰乙丑戊子,1405
2011,62,辛未,辛卯,地支木局,,甲子甲辰乙丑戊子,1405
