西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1959,1,壬戌,己亥,,,庚子丁巳辛酉戊戌,435
1960,2,壬戌,庚子,,,庚子丁巳辛酉戊戌,435
1961,3,壬戌,辛丑,地支土局,,庚子丁巳辛酉戊戌,435
1962,4,壬戌,壬寅,地支火局,,庚子丁巳辛酉戊戌,435
1963,5,壬戌,癸卯,地支合火,,庚子丁巳辛酉戊戌,435
1964,6,壬戌,甲辰,地支土局,,庚子丁巳辛酉戊戌,435
1965,7,壬戌,乙巳,,,庚子丁巳辛酉戊戌,435
1966,8,壬戌,丙午,地支火局,,庚子丁巳辛酉戊戌,435
1967,9,壬戌,丁未,天干化木地支土局,,庚子丁巳辛酉戊戌,435
1968,10,壬戌,戊申,,,庚子丁巳辛酉戊戌,435
1969,11,癸亥,己酉,,,庚子丁巳辛酉戊戌,435
1970,12,癸亥,庚戌,,,庚子丁巳辛酉戊戌,435
1971,13,癸亥,辛亥,,,庚子丁巳辛酉戊戌,435
1972,14,癸亥,壬子,,,庚子丁巳辛酉戊戌,435
1973,15,癸亥,癸丑,,,庚子丁巳辛酉戊戌,435
1974,16,癸亥,甲寅,地支合木,,庚子丁巳辛酉戊戌,435
1975,17,癸亥,乙卯,地支木局,,庚子丁巳辛酉戊戌,435
1976,18,癸亥,丙辰,,,庚子丁巳辛酉戊戌,435
1977,19,癸亥,丁巳,,,庚子丁巳辛酉戊戌,435
1978,20,癸亥,戊午,天干化火,,庚子丁巳辛酉戊戌,435
1979,21,甲子,己未,天干化土,,庚子丁巳辛酉戊戌,435
1980,22,甲子,庚申,地支水局,,庚子丁巳辛酉戊戌,435
1981,23,甲子,辛酉,,,庚子丁巳辛酉戊戌,435
1982,24,甲子,壬戌,,,庚子丁巳辛酉戊戌,435
1983,25,甲子,癸亥,,,庚子丁巳辛酉戊戌,435
1984,26,甲子,甲子,,,庚子丁巳辛酉戊戌,435
