西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1952,0,庚戌,壬辰,地支土局,,庚子丁亥己酉壬辰,3355
1953,1,庚戌,癸巳,,,庚子丁亥己酉壬辰,3355
1954,2,庚戌,甲午,地支火局,,庚子丁亥己酉壬辰,3355
1955,3,庚戌,乙未,天干化金地支土局,,庚子丁亥己酉壬辰,3355
1956,4,庚戌,丙申,,,庚子丁亥己酉壬辰,3355
1957,5,庚戌,丁酉,,,庚子丁亥己酉壬辰,3355
1958,6,庚戌,戊戌,地支土局,,庚子丁亥己酉壬辰,3355
1959,7,庚戌,己亥,,,庚子丁亥己酉壬辰,3355
1960,8,庚戌,庚子,,,庚子丁亥己酉壬辰,3355
1961,9,庚戌,辛丑,地支土局,,庚子丁亥己酉壬辰,3355
1962,10,辛亥,壬寅,地支合木,,庚子丁亥己酉壬辰,3355
1963,11,辛亥,癸卯,地支木局,,庚子丁亥己酉壬辰,3355
1964,12,辛亥,甲辰,,,庚子丁亥己酉壬辰,3355
1965,13,辛亥,乙巳,,,庚子丁亥己酉壬辰,3355
1966,14,辛亥,丙午,天干化水,,庚子丁亥己酉壬辰,3355
1967,15,辛亥,丁未,地支木局,,庚子丁亥己酉壬辰,3355
1968,16,辛亥,戊申,,,庚子丁亥己酉壬辰,3355
1969,17,辛亥,己酉,,,庚子丁亥己酉壬辰,3355
1970,18,辛亥,庚戌,,,庚子丁亥己酉壬辰,3355
1971,19,辛亥,辛亥,,,庚子丁亥己酉壬辰,3355
1972,20,壬子,壬子,,,庚子丁亥己酉壬辰,3355
1973,21,壬子,癸丑,地支土局,,庚子丁亥己酉壬辰,3355
1974,22,壬子,甲寅,,,庚子丁亥己酉壬辰,3355
1975,23,壬子,乙卯,,,庚子丁亥己酉壬辰,3355
1976,24,壬子,丙辰,地支水局,,庚子丁亥己酉壬辰,3355
1977,25,壬子,丁巳,天干化木,,庚子丁亥己酉壬辰,3355
1978,26,壬子,戊午,,,庚子丁亥己酉壬辰,3355
1979,27,壬子,己未,,,庚子丁亥己酉壬辰,3355
1980,28,壬子,庚申,地支水局,,庚子丁亥己酉壬辰,3355
1981,29,壬子,辛酉,,,庚子丁亥己酉壬辰,3355
1982,30,癸丑,壬戌,地支土局,,庚子丁亥己酉壬辰,3355
1983,31,癸丑,癸亥,,,庚子丁亥己酉壬辰,3355
1984,32,癸丑,甲子,地支土局,,庚子丁亥己酉壬辰,3355
1985,33,癸丑,乙丑,地支土局,,庚子丁亥己酉壬辰,3355
1986,34,癸丑,丙寅,,,庚子丁亥己酉壬辰,3355
1987,35,癸丑,丁卯,,,庚子丁亥己酉壬辰,3355
1988,36,癸丑,戊辰,天干化火地支土局,,庚子丁亥己酉壬辰,3355
1989,37,癸丑,己巳,地支金局,,庚子丁亥己酉壬辰,3355
1990,38,癸丑,庚午,,,庚子丁亥己酉壬辰,3355
1991,39,癸丑,辛未,地支土局,,庚子丁亥己酉壬辰,3355
1992,40,甲寅,壬申,,,庚子丁亥己酉壬辰,3355
1993,41,甲寅,癸酉,,,庚子丁亥己酉壬辰,3355
1994,42,甲寅,甲戌,地支火局,,庚子丁亥己酉壬辰,3355
1995,43,甲寅,乙亥,地支合木,,庚子丁亥己酉壬辰,3355
1996,44,甲寅,丙子,,,庚子丁亥己酉壬辰,3355
1997,45,甲寅,丁丑,,,庚子丁亥己酉壬辰,3355
1998,46,甲寅,戊寅,,,庚子丁亥己酉壬辰,3355
1999,47,甲寅,己卯,天干化土,,庚子丁亥己酉壬辰,3355
2000,48,甲寅,庚辰,,,庚子丁亥己酉壬辰,3355
2001,49,甲寅,辛巳,,,庚子丁亥己酉壬辰,3355
2002,50,乙卯,壬午,,,庚子丁亥己酉壬辰,3355
