西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1955,5,甲申,乙未,,,甲子己未癸未庚寅,959
1956,6,甲申,丙申,,,甲子己未癸未庚寅,959
1957,7,甲申,丁酉,,,甲子己未癸未庚寅,959
1958,8,甲申,戊戌,,,甲子己未癸未庚寅,959
1959,9,甲申,己亥,天干化土,,甲子己未癸未庚寅,959
1960,10,甲申,庚子,地支水局,,甲子己未癸未庚寅,959
1961,11,甲申,辛丑,,,甲子己未癸未庚寅,959
1962,12,甲申,壬寅,,,甲子己未癸未庚寅,959
1963,13,甲申,癸卯,,,甲子己未癸未庚寅,959
1964,14,甲申,甲辰,地支水局,,甲子己未癸未庚寅,959
1965,15,乙酉,乙巳,地支金局,,甲子己未癸未庚寅,959
1966,16,乙酉,丙午,,,甲子己未癸未庚寅,959
1967,17,乙酉,丁未,,,甲子己未癸未庚寅,959
1968,18,乙酉,戊申,,,甲子己未癸未庚寅,959
1969,19,乙酉,己酉,,,甲子己未癸未庚寅,959
1970,20,乙酉,庚戌,天干化金,,甲子己未癸未庚寅,959
1971,21,乙酉,辛亥,,,甲子己未癸未庚寅,959
1972,22,乙酉,壬子,,,甲子己未癸未庚寅,959
1973,23,乙酉,癸丑,地支金局,,甲子己未癸未庚寅,959
1974,24,乙酉,甲寅,,,甲子己未癸未庚寅,959
1975,25,丙戌,乙卯,地支合火,,甲子己未癸未庚寅,959
1976,26,丙戌,丙辰,大運火庫地支土局,,甲子己未癸未庚寅,959
1977,27,丙戌,丁巳,大運火庫,,甲子己未癸未庚寅,959
1978,28,丙戌,戊午,地支火局,,甲子己未癸未庚寅,959
1979,29,丙戌,己未,大運火庫地支土局,,甲子己未癸未庚寅,959
1980,30,丙戌,庚申,大運火庫,,甲子己未癸未庚寅,959
1981,31,丙戌,辛酉,天干化水,,甲子己未癸未庚寅,959
1982,32,丙戌,壬戌,大運火庫地支土局,,甲子己未癸未庚寅,959
1983,33,丙戌,癸亥,大運火庫,,甲子己未癸未庚寅,959
1984,34,丙戌,甲子,大運火庫,,甲子己未癸未庚寅,959
1985,35,丁亥,乙丑,,,甲子己未癸未庚寅,959
1986,36,丁亥,丙寅,地支合木,,甲子己未癸未庚寅,959
1987,37,丁亥,丁卯,地支木局,,甲子己未癸未庚寅,959
1988,38,丁亥,戊辰,,,甲子己未癸未庚寅,959
