西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1956,5,乙未,丙申,,,庚子丁酉丙申辛卯,4491
1957,6,乙未,丁酉,,,庚子丁酉丙申辛卯,4491
1958,7,乙未,戊戌,地支土局,,庚子丁酉丙申辛卯,4491
1959,8,乙未,己亥,地支木局,,庚子丁酉丙申辛卯,4491
1960,9,乙未,庚子,天干化金,,庚子丁酉丙申辛卯,4491
1961,10,乙未,辛丑,地支土局,,庚子丁酉丙申辛卯,4491
1962,11,乙未,壬寅,,,庚子丁酉丙申辛卯,4491
1963,12,乙未,癸卯,地支木局,,庚子丁酉丙申辛卯,4491
1964,13,乙未,甲辰,地支土局,,庚子丁酉丙申辛卯,4491
1965,14,乙未,乙巳,,,庚子丁酉丙申辛卯,4491
1966,15,甲午,丙午,,,庚子丁酉丙申辛卯,4491
1967,16,甲午,丁未,,,庚子丁酉丙申辛卯,4491
1968,17,甲午,戊申,,,庚子丁酉丙申辛卯,4491
1969,18,甲午,己酉,天干化土,,庚子丁酉丙申辛卯,4491
1970,19,甲午,庚戌,地支火局,,庚子丁酉丙申辛卯,4491
1971,20,甲午,辛亥,,,庚子丁酉丙申辛卯,4491
1972,21,甲午,壬子,,,庚子丁酉丙申辛卯,4491
1973,22,甲午,癸丑,,,庚子丁酉丙申辛卯,4491
1974,23,甲午,甲寅,地支火局,,庚子丁酉丙申辛卯,4491
1975,24,甲午,乙卯,,,庚子丁酉丙申辛卯,4491
1976,25,癸巳,丙辰,,,庚子丁酉丙申辛卯,4491
1977,26,癸巳,丁巳,,,庚子丁酉丙申辛卯,4491
1978,27,癸巳,戊午,天干化火,,庚子丁酉丙申辛卯,4491
1979,28,癸巳,己未,,,庚子丁酉丙申辛卯,4491
1980,29,癸巳,庚申,地支合水,,庚子丁酉丙申辛卯,4491
1981,30,癸巳,辛酉,地支金局,,庚子丁酉丙申辛卯,4491
1982,31,癸巳,壬戌,,,庚子丁酉丙申辛卯,4491
1983,32,癸巳,癸亥,,,庚子丁酉丙申辛卯,4491
1984,33,癸巳,甲子,,,庚子丁酉丙申辛卯,4491
1985,34,癸巳,乙丑,地支金局,,庚子丁酉丙申辛卯,4491
1986,35,壬辰,丙寅,大運水庫,,庚子丁酉丙申辛卯,4491
1987,36,壬辰,丁卯,天干化木,,庚子丁酉丙申辛卯,4491
1988,37,壬辰,戊辰,大運水庫地支土局,,庚子丁酉丙申辛卯,4491
1989,38,壬辰,己巳,大運水庫,,庚子丁酉丙申辛卯,4491
1990,39,壬辰,庚午,大運水庫,,庚子丁酉丙申辛卯,4491
1991,40,壬辰,辛未,大運水庫地支土局,,庚子丁酉丙申辛卯,4491
1992,41,壬辰,壬申,地支水局,,庚子丁酉丙申辛卯,4491
1993,42,壬辰,癸酉,地支合金,,庚子丁酉丙申辛卯,4491
1994,43,壬辰,甲戌,大運水庫地支土局,,庚子丁酉丙申辛卯,4491
1995,44,壬辰,乙亥,大運水庫,,庚子丁酉丙申辛卯,4491
1996,45,辛卯,丙子,天干化水,,庚子丁酉丙申辛卯,4491
1997,46,辛卯,丁丑,,,庚子丁酉丙申辛卯,4491
1998,47,辛卯,戊寅,,,庚子丁酉丙申辛卯,4491
1999,48,辛卯,己卯,,,庚子丁酉丙申辛卯,4491
2000,49,辛卯,庚辰,,,庚子丁酉丙申辛卯,4491
2001,50,辛卯,辛巳,,,庚子丁酉丙申辛卯,4491
2002,51,辛卯,壬午,,,庚子丁酉丙申辛卯,4491
2003,52,辛卯,癸未,地支木局,,庚子丁酉丙申辛卯,4491
2004,53,辛卯,甲申,,,庚子丁酉丙申辛卯,4491
2005,54,辛卯,乙酉,,,庚子丁酉丙申辛卯,4491
2006,55,庚寅,丙戌,地支火局,,庚子丁酉丙申辛卯,4491
2007,56,庚寅,丁亥,地支合木,,庚子丁酉丙申辛卯,4491
