西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1960,10,己卯,庚子,,,庚子壬申戊寅庚寅,1556
1961,11,己卯,辛丑,,,庚子壬申戊寅庚寅,1556
1962,12,己卯,壬寅,,,庚子壬申戊寅庚寅,1556
1963,13,己卯,癸卯,,,庚子壬申戊寅庚寅,1556
1964,14,己卯,甲辰,天干化土,,庚子壬申戊寅庚寅,1556
1965,15,己卯,乙巳,,,庚子壬申戊寅庚寅,1556
1966,16,己卯,丙午,,,庚子壬申戊寅庚寅,1556
1967,17,己卯,丁未,地支木局,,庚子壬申戊寅庚寅,1556
1968,18,己卯,戊申,,,庚子壬申戊寅庚寅,1556
1969,19,己卯,己酉,,,庚子壬申戊寅庚寅,1556
1970,20,庚辰,庚戌,地支土局,,庚子壬申戊寅庚寅,1556
1971,21,庚辰,辛亥,,,庚子壬申戊寅庚寅,1556
1972,22,庚辰,壬子,地支水局,,庚子壬申戊寅庚寅,1556
1973,23,庚辰,癸丑,地支土局,,庚子壬申戊寅庚寅,1556
1974,24,庚辰,甲寅,,,庚子壬申戊寅庚寅,1556
1975,25,庚辰,乙卯,天干化金,,庚子壬申戊寅庚寅,1556
1976,26,庚辰,丙辰,地支土局,,庚子壬申戊寅庚寅,1556
1977,27,庚辰,丁巳,,,庚子壬申戊寅庚寅,1556
1978,28,庚辰,戊午,,,庚子壬申戊寅庚寅,1556
1979,29,庚辰,己未,地支土局,,庚子壬申戊寅庚寅,1556
1980,30,辛巳,庚申,地支合水,,庚子壬申戊寅庚寅,1556
1981,31,辛巳,辛酉,地支金局,,庚子壬申戊寅庚寅,1556
1982,32,辛巳,壬戌,,,庚子壬申戊寅庚寅,1556
1983,33,辛巳,癸亥,,,庚子壬申戊寅庚寅,1556
1984,34,辛巳,甲子,,,庚子壬申戊寅庚寅,1556
1985,35,辛巳,乙丑,地支金局,,庚子壬申戊寅庚寅,1556
1986,36,辛巳,丙寅,天干化水,,庚子壬申戊寅庚寅,1556
1987,37,辛巳,丁卯,,,庚子壬申戊寅庚寅,1556
1988,38,辛巳,戊辰,,,庚子壬申戊寅庚寅,1556
1989,39,辛巳,己巳,,,庚子壬申戊寅庚寅,1556
1990,40,壬午,庚午,,,庚子壬申戊寅庚寅,1556
1991,41,壬午,辛未,,,庚子壬申戊寅庚寅,1556
1992,42,壬午,壬申,,,庚子壬申戊寅庚寅,1556
1993,43,壬午,癸酉,,,庚子壬申戊寅庚寅,1556
1994,44,壬午,甲戌,地支火局,,庚子壬申戊寅庚寅,1556
1995,45,壬午,乙亥,,,庚子壬申戊寅庚寅,1556
1996,46,壬午,丙子,,,庚子壬申戊寅庚寅,1556
1997,47,壬午,丁丑,天干化木,,庚子壬申戊寅庚寅,1556
1998,48,壬午,戊寅,地支火局,,庚子壬申戊寅庚寅,1556
1999,49,壬午,己卯,,,庚子壬申戊寅庚寅,1556
2000,50,癸未,庚辰,地支土局,,庚子壬申戊寅庚寅,1556
2001,51,癸未,辛巳,,,庚子壬申戊寅庚寅,1556
2002,52,癸未,壬午,,,庚子壬申戊寅庚寅,1556
