西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1936,0,丁酉,丙子,,,壬子癸巳丙申丙子,2270
1937,1,丁酉,丁丑,地支金局,,壬子癸巳丙申丙子,2270
1938,2,丁酉,戊寅,,,壬子癸巳丙申丙子,2270
1939,3,丁酉,己卯,,,壬子癸巳丙申丙子,2270
1940,4,丁酉,庚辰,地支合金,,壬子癸巳丙申丙子,2270
1941,5,丁酉,辛巳,地支金局,,壬子癸巳丙申丙子,2270
1942,6,丁酉,壬午,天干化木,,壬子癸巳丙申丙子,2270
1943,7,丁酉,癸未,,,壬子癸巳丙申丙子,2270
1944,8,丁酉,甲申,,,壬子癸巳丙申丙子,2270
1945,9,丁酉,乙酉,,,壬子癸巳丙申丙子,2270
1946,10,戊戌,丙戌,地支土局,,壬子癸巳丙申丙子,2270
1947,11,戊戌,丁亥,,,壬子癸巳丙申丙子,2270
1948,12,戊戌,戊子,,,壬子癸巳丙申丙子,2270
1949,13,戊戌,己丑,地支土局,,壬子癸巳丙申丙子,2270
1950,14,戊戌,庚寅,地支火局,,壬子癸巳丙申丙子,2270
1951,15,戊戌,辛卯,地支合火,,壬子癸巳丙申丙子,2270
1952,16,戊戌,壬辰,地支土局,,壬子癸巳丙申丙子,2270
1953,17,戊戌,癸巳,天干化火,,壬子癸巳丙申丙子,2270
1954,18,戊戌,甲午,地支火局,,壬子癸巳丙申丙子,2270
1955,19,戊戌,乙未,地支土局,,壬子癸巳丙申丙子,2270
1956,20,己亥,丙申,,,壬子癸巳丙申丙子,2270
1957,21,己亥,丁酉,,,壬子癸巳丙申丙子,2270
1958,22,己亥,戊戌,,,壬子癸巳丙申丙子,2270
1959,23,己亥,己亥,,,壬子癸巳丙申丙子,2270
1960,24,己亥,庚子,,,壬子癸巳丙申丙子,2270
1961,25,己亥,辛丑,,,壬子癸巳丙申丙子,2270
1962,26,己亥,壬寅,地支合木,,壬子癸巳丙申丙子,2270
1963,27,己亥,癸卯,地支木局,,壬子癸巳丙申丙子,2270
1964,28,己亥,甲辰,天干化土,,壬子癸巳丙申丙子,2270
1965,29,己亥,乙巳,,,壬子癸巳丙申丙子,2270
1966,30,庚子,丙午,,,壬子癸巳丙申丙子,2270
1967,31,庚子,丁未,,,壬子癸巳丙申丙子,2270
1968,32,庚子,戊申,地支水局,,壬子癸巳丙申丙子,2270
1969,33,庚子,己酉,,,壬子癸巳丙申丙子,2270
1970,34,庚子,庚戌,,,壬子癸巳丙申丙子,2270
1971,35,庚子,辛亥,,,壬子癸巳丙申丙子,2270
1972,36,庚子,壬子,,,壬子癸巳丙申丙子,2270
1973,37,庚子,癸丑,地支土局,,壬子癸巳丙申丙子,2270
1974,38,庚子,甲寅,,,壬子癸巳丙申丙子,2270
1975,39,庚子,乙卯,天干化金,,壬子癸巳丙申丙子,2270
1976,40,辛丑,丙辰,天干化水地支土局,,壬子癸巳丙申丙子,2270
1977,41,辛丑,丁巳,地支金局,,壬子癸巳丙申丙子,2270
1978,42,辛丑,戊午,大運金庫,,壬子癸巳丙申丙子,2270
1979,43,辛丑,己未,大運金庫地支土局,,壬子癸巳丙申丙子,2270
1980,44,辛丑,庚申,大運金庫,,壬子癸巳丙申丙子,2270
1981,45,辛丑,辛酉,地支金局,,壬子癸巳丙申丙子,2270
1982,46,辛丑,壬戌,大運金庫地支土局,,壬子癸巳丙申丙子,2270
1983,47,辛丑,癸亥,大運金庫,,壬子癸巳丙申丙子,2270
