西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1977,5,庚子,丁巳,,,庚子壬子辛丑辛亥,1394
1978,6,庚子,戊午,,,庚子壬子辛丑辛亥,1394
1979,7,庚子,己未,,,庚子壬子辛丑辛亥,1394
1980,8,庚子,庚申,地支水局,,庚子壬子辛丑辛亥,1394
1981,9,庚子,辛酉,,,庚子壬子辛丑辛亥,1394
1982,10,庚子,壬戌,,,庚子壬子辛丑辛亥,1394
1983,11,庚子,癸亥,,,庚子壬子辛丑辛亥,1394
1984,12,庚子,甲子,,,庚子壬子辛丑辛亥,1394
1985,13,庚子,乙丑,天干化金地支土局,,庚子壬子辛丑辛亥,1394
1986,14,庚子,丙寅,,,庚子壬子辛丑辛亥,1394
1987,15,己亥,丁卯,地支木局,,庚子壬子辛丑辛亥,1394
1988,16,己亥,戊辰,,,庚子壬子辛丑辛亥,1394
1989,17,己亥,己巳,,,庚子壬子辛丑辛亥,1394
1990,18,己亥,庚午,,,庚子壬子辛丑辛亥,1394
1991,19,己亥,辛未,地支木局,,庚子壬子辛丑辛亥,1394
1992,20,己亥,壬申,,,庚子壬子辛丑辛亥,1394
1993,21,己亥,癸酉,,,庚子壬子辛丑辛亥,1394
1994,22,己亥,甲戌,天干化土,,庚子壬子辛丑辛亥,1394
1995,23,己亥,乙亥,,,庚子壬子辛丑辛亥,1394
1996,24,己亥,丙子,,,庚子壬子辛丑辛亥,1394
1997,25,戊戌,丁丑,地支土局,,庚子壬子辛丑辛亥,1394
1998,26,戊戌,戊寅,地支火局,,庚子壬子辛丑辛亥,1394
1999,27,戊戌,己卯,地支合火,,庚子壬子辛丑辛亥,1394
2000,28,戊戌,庚辰,地支土局,,庚子壬子辛丑辛亥,1394
2001,29,戊戌,辛巳,,,庚子壬子辛丑辛亥,1394
2002,30,戊戌,壬午,地支火局,,庚子壬子辛丑辛亥,1394
2003,31,戊戌,癸未,天干化火地支土局,,庚子壬子辛丑辛亥,1394
2004,32,戊戌,甲申,,,庚子壬子辛丑辛亥,1394
2005,33,戊戌,乙酉,,,庚子壬子辛丑辛亥,1394
2006,34,戊戌,丙戌,地支土局,,庚子壬子辛丑辛亥,1394
