西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1957,2,丙戌,丁酉,大運火庫,,丙子庚辰丁亥乙未,2255
1958,3,丙戌,戊戌,大運火庫地支土局,,丙子庚辰丁亥乙未,2255
1959,4,丙戌,己亥,大運火庫,,丙子庚辰丁亥乙未,2255
1960,5,丙戌,庚子,大運火庫,,丙子庚辰丁亥乙未,2255
1961,6,丙戌,辛丑,天干化水地支土局,,丙子庚辰丁亥乙未,2255
1962,7,丙戌,壬寅,地支火局,,丙子庚辰丁亥乙未,2255
1963,8,丙戌,癸卯,地支合火,,丙子庚辰丁亥乙未,2255
1964,9,丙戌,甲辰,大運火庫地支土局,,丙子庚辰丁亥乙未,2255
1965,10,丙戌,乙巳,大運火庫,,丙子庚辰丁亥乙未,2255
1966,11,丙戌,丙午,地支火局,,丙子庚辰丁亥乙未,2255
1967,12,乙酉,丁未,,,丙子庚辰丁亥乙未,2255
1968,13,乙酉,戊申,,,丙子庚辰丁亥乙未,2255
1969,14,乙酉,己酉,,,丙子庚辰丁亥乙未,2255
1970,15,乙酉,庚戌,天干化金,,丙子庚辰丁亥乙未,2255
1971,16,乙酉,辛亥,,,丙子庚辰丁亥乙未,2255
1972,17,乙酉,壬子,,,丙子庚辰丁亥乙未,2255
1973,18,乙酉,癸丑,地支金局,,丙子庚辰丁亥乙未,2255
1974,19,乙酉,甲寅,,,丙子庚辰丁亥乙未,2255
1975,20,乙酉,乙卯,,,丙子庚辰丁亥乙未,2255
1976,21,乙酉,丙辰,地支合金,,丙子庚辰丁亥乙未,2255
1977,22,甲申,丁巳,地支合水,,丙子庚辰丁亥乙未,2255
1978,23,甲申,戊午,,,丙子庚辰丁亥乙未,2255
1979,24,甲申,己未,天干化土,,丙子庚辰丁亥乙未,2255
1980,25,甲申,庚申,,,丙子庚辰丁亥乙未,2255
1981,26,甲申,辛酉,,,丙子庚辰丁亥乙未,2255
1982,27,甲申,壬戌,,,丙子庚辰丁亥乙未,2255
1983,28,甲申,癸亥,,,丙子庚辰丁亥乙未,2255
1984,29,甲申,甲子,地支水局,,丙子庚辰丁亥乙未,2255
1985,30,甲申,乙丑,,,丙子庚辰丁亥乙未,2255
1986,31,甲申,丙寅,,,丙子庚辰丁亥乙未,2255
1987,32,癸未,丁卯,地支木局,,丙子庚辰丁亥乙未,2255
1988,33,癸未,戊辰,天干化火地支土局,,丙子庚辰丁亥乙未,2255
1989,34,癸未,己巳,,,丙子庚辰丁亥乙未,2255
1990,35,癸未,庚午,,,丙子庚辰丁亥乙未,2255
1991,36,癸未,辛未,地支土局,,丙子庚辰丁亥乙未,2255
1992,37,癸未,壬申,,,丙子庚辰丁亥乙未,2255
1993,38,癸未,癸酉,,,丙子庚辰丁亥乙未,2255
1994,39,癸未,甲戌,地支土局,,丙子庚辰丁亥乙未,2255
1995,40,癸未,乙亥,地支木局,,丙子庚辰丁亥乙未,2255
1996,41,癸未,丙子,,,丙子庚辰丁亥乙未,2255
1997,42,壬午,丁丑,天干化木,,丙子庚辰丁亥乙未,2255
1998,43,壬午,戊寅,地支火局,,丙子庚辰丁亥乙未,2255
