西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1958,1,甲辰,戊戌,地支土局,,庚子壬午乙巳丁酉,859
1959,2,甲辰,己亥,天干化土,,庚子壬午乙巳丁酉,859
1960,3,甲辰,庚子,地支水局,,庚子壬午乙巳丁酉,859
1961,4,甲辰,辛丑,地支土局,,庚子壬午乙巳丁酉,859
1962,5,甲辰,壬寅,,,庚子壬午乙巳丁酉,859
1963,6,甲辰,癸卯,,,庚子壬午乙巳丁酉,859
1964,7,甲辰,甲辰,地支土局,,庚子壬午乙巳丁酉,859
1965,8,甲辰,乙巳,,,庚子壬午乙巳丁酉,859
1966,9,甲辰,丙午,,,庚子壬午乙巳丁酉,859
1967,10,甲辰,丁未,地支土局,,庚子壬午乙巳丁酉,859
1968,11,癸卯,戊申,天干化火,,庚子壬午乙巳丁酉,859
1969,12,癸卯,己酉,,,庚子壬午乙巳丁酉,859
1970,13,癸卯,庚戌,地支合火,,庚子壬午乙巳丁酉,859
1971,14,癸卯,辛亥,地支木局,,庚子壬午乙巳丁酉,859
1972,15,癸卯,壬子,,,庚子壬午乙巳丁酉,859
1973,16,癸卯,癸丑,,,庚子壬午乙巳丁酉,859
1974,17,癸卯,甲寅,,,庚子壬午乙巳丁酉,859
1975,18,癸卯,乙卯,,,庚子壬午乙巳丁酉,859
1976,19,癸卯,丙辰,,,庚子壬午乙巳丁酉,859
1977,20,癸卯,丁巳,,,庚子壬午乙巳丁酉,859
1978,21,壬寅,戊午,地支火局,,庚子壬午乙巳丁酉,859
1979,22,壬寅,己未,,,庚子壬午乙巳丁酉,859
1980,23,壬寅,庚申,,,庚子壬午乙巳丁酉,859
1981,24,壬寅,辛酉,,,庚子壬午乙巳丁酉,859
1982,25,壬寅,壬戌,地支火局,,庚子壬午乙巳丁酉,859
1983,26,壬寅,癸亥,地支合木,,庚子壬午乙巳丁酉,859
1984,27,壬寅,甲子,,,庚子壬午乙巳丁酉,859
1985,28,壬寅,乙丑,,,庚子壬午乙巳丁酉,859
1986,29,壬寅,丙寅,,,庚子壬午乙巳丁酉,859
1987,30,壬寅,丁卯,天干化木,,庚子壬午乙巳丁酉,859
1988,31,辛丑,戊辰,大運金庫地支土局,,庚子壬午乙巳丁酉,859
1989,32,辛丑,己巳,地支金局,,庚子壬午乙巳丁酉,859
1990,33,辛丑,庚午,大運金庫,,庚子壬午乙巳丁酉,859
1991,34,辛丑,辛未,大運金庫地支土局,,庚子壬午乙巳丁酉,859
1992,35,辛丑,壬申,大運金庫,,庚子壬午乙巳丁酉,859
1993,36,辛丑,癸酉,地支金局,,庚子壬午乙巳丁酉,859
1994,37,辛丑,甲戌,大運金庫地支土局,,庚子壬午乙巳丁酉,859
1995,38,辛丑,乙亥,大運金庫,,庚子壬午乙巳丁酉,859
1996,39,辛丑,丙子,天干化水地支土局,,庚子壬午乙巳丁酉,859
1997,40,辛丑,丁丑,大運金庫地支土局,,庚子壬午乙巳丁酉,859
1998,41,庚子,戊寅,,,庚子壬午乙巳丁酉,859
1999,42,庚子,己卯,,,庚子壬午乙巳丁酉,859
2000,43,庚子,庚辰,地支水局,,庚子壬午乙巳丁酉,859
2001,44,庚子,辛巳,,,庚子壬午乙巳丁酉,859
2002,45,庚子,壬午,,,庚子壬午乙巳丁酉,859
2003,46,庚子,癸未,,,庚子壬午乙巳丁酉,859
2004,47,庚子,甲申,地支水局,,庚子壬午乙巳丁酉,859
2005,48,庚子,乙酉,天干化金,,庚子壬午乙巳丁酉,859
2006,49,庚子,丙戌,,,庚子壬午乙巳丁酉,859
2007,50,庚子,丁亥,,,庚子壬午乙巳丁酉,859
2008,51,己亥,戊子,,,庚子壬午乙巳丁酉,859
2009,52,己亥,己丑,,,庚子壬午乙巳丁酉,859
2010,53,己亥,庚寅,地支合木,,庚子壬午乙巳丁酉,859
2011,54,己亥,辛卯,地支木局,,庚子壬午乙巳丁酉,859
2012,55,己亥,壬辰,,,庚子壬午乙巳丁酉,859
2013,56,己亥,癸巳,,,庚子壬午乙巳丁酉,859
2014,57,己亥,甲午,天干化土,,庚子壬午乙巳丁酉,859
2015,58,己亥,乙未,地支木局,,庚子壬午乙巳丁酉,859
2016,59,己亥,丙申,,,庚子壬午乙巳丁酉,859
2017,60,己亥,丁酉,,,庚子壬午乙巳丁酉,859
2018,61,戊戌,戊戌,地支土局,,庚子壬午乙巳丁酉,859
2019,62,戊戌,己亥,,,庚子壬午乙巳丁酉,859
2020,63,戊戌,庚子,,,庚子壬午乙巳丁酉,859
2021,64,戊戌,辛丑,地支土局,,庚子壬午乙巳丁酉,859
2022,65,戊戌,壬寅,地支火局,,庚子壬午乙巳丁酉,859
2023,66,戊戌,癸卯,天干化火地支合火,,庚子壬午乙巳丁酉,859
(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,庚子壬午乙巳丁酉,859
2024,67,戊戌,甲辰,地支土局,,庚子壬午乙巳丁酉,859
2025,68,戊戌,乙巳,,,庚子壬午乙巳丁酉,859
2026,69,戊戌,丙午,地支火局,,庚子壬午乙巳丁酉,859
2027,70,戊戌,丁未,地支土局,,庚子壬午乙巳丁酉,859
2028,71,丁酉,戊申,,,庚子壬午乙巳丁酉,859
2029,72,丁酉,己酉,,,庚子壬午乙巳丁酉,859
2030,73,丁酉,庚戌,,,庚子壬午乙巳丁酉,859
2031,74,丁酉,辛亥,,,庚子壬午乙巳丁酉,859
2032,75,丁酉,壬子,天干化木,,庚子壬午乙巳丁酉,859
2033,76,丁酉,癸丑,地支金局,,庚子壬午乙巳丁酉,859
2034,77,丁酉,甲寅,,,庚子壬午乙巳丁酉,859
2035,78,丁酉,乙卯,,,庚子壬午乙巳丁酉,859
2036,79,丁酉,丙辰,地支合金,,庚子壬午乙巳丁酉,859
2037,80,丁酉,丁巳,地支金局,,庚子壬午乙巳丁酉,859
