西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1979,7,乙巳,己未,,,丙子乙亥甲辰壬子,2761
1980,8,乙巳,庚申,天干化金地支合水,,丙子乙亥甲辰壬子,2761
1981,9,乙巳,辛酉,地支金局,,丙子乙亥甲辰壬子,2761
1982,10,乙巳,壬戌,,,丙子乙亥甲辰壬子,2761
1983,11,乙巳,癸亥,,,丙子乙亥甲辰壬子,2761
1984,12,乙巳,甲子,,,丙子乙亥甲辰壬子,2761
1985,13,乙巳,乙丑,地支金局,,丙子乙亥甲辰壬子,2761
1986,14,乙巳,丙寅,,,丙子乙亥甲辰壬子,2761
1987,15,乙巳,丁卯,,,丙子乙亥甲辰壬子,2761
1988,16,乙巳,戊辰,,,丙子乙亥甲辰壬子,2761
1989,17,丙午,己巳,,,丙子乙亥甲辰壬子,2761
1990,18,丙午,庚午,,,丙子乙亥甲辰壬子,2761
1991,19,丙午,辛未,天干化水,,丙子乙亥甲辰壬子,2761
1992,20,丙午,壬申,,,丙子乙亥甲辰壬子,2761
1993,21,丙午,癸酉,,,丙子乙亥甲辰壬子,2761
1994,22,丙午,甲戌,地支火局,,丙子乙亥甲辰壬子,2761
1995,23,丙午,乙亥,,,丙子乙亥甲辰壬子,2761
1996,24,丙午,丙子,,,丙子乙亥甲辰壬子,2761
1997,25,丙午,丁丑,,,丙子乙亥甲辰壬子,2761
1998,26,丙午,戊寅,地支火局,,丙子乙亥甲辰壬子,2761
1999,27,丁未,己卯,地支木局,,丙子乙亥甲辰壬子,2761
2000,28,丁未,庚辰,地支土局,,丙子乙亥甲辰壬子,2761
2001,29,丁未,辛巳,,,丙子乙亥甲辰壬子,2761
2002,30,丁未,壬午,天干化木,,丙子乙亥甲辰壬子,2761
2003,31,丁未,癸未,地支土局,,丙子乙亥甲辰壬子,2761
2004,32,丁未,甲申,,,丙子乙亥甲辰壬子,2761
2005,33,丁未,乙酉,,,丙子乙亥甲辰壬子,2761
2006,34,丁未,丙戌,地支土局,,丙子乙亥甲辰壬子,2761
2007,35,丁未,丁亥,地支木局,,丙子乙亥甲辰壬子,2761
