西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1978,8,甲申,戊午,,,甲子甲午癸未庚戌,1409
1979,9,甲申,己未,天干化土,,甲子甲午癸未庚戌,1409
1980,10,甲申,庚申,,,甲子甲午癸未庚戌,1409
1981,11,甲申,辛酉,,,甲子甲午癸未庚戌,1409
1982,12,甲申,壬戌,,,甲子甲午癸未庚戌,1409
1983,13,甲申,癸亥,,,甲子甲午癸未庚戌,1409
1984,14,甲申,甲子,地支水局,,甲子甲午癸未庚戌,1409
1985,15,甲申,乙丑,,,甲子甲午癸未庚戌,1409
1986,16,甲申,丙寅,,,甲子甲午癸未庚戌,1409
1987,17,甲申,丁卯,,,甲子甲午癸未庚戌,1409
1988,18,乙酉,戊辰,地支合金,,甲子甲午癸未庚戌,1409
1989,19,乙酉,己巳,地支金局,,甲子甲午癸未庚戌,1409
1990,20,乙酉,庚午,天干化金,,甲子甲午癸未庚戌,1409
1991,21,乙酉,辛未,,,甲子甲午癸未庚戌,1409
1992,22,乙酉,壬申,,,甲子甲午癸未庚戌,1409
1993,23,乙酉,癸酉,,,甲子甲午癸未庚戌,1409
1994,24,乙酉,甲戌,,,甲子甲午癸未庚戌,1409
1995,25,乙酉,乙亥,,,甲子甲午癸未庚戌,1409
1996,26,乙酉,丙子,,,甲子甲午癸未庚戌,1409
1997,27,乙酉,丁丑,地支金局,,甲子甲午癸未庚戌,1409
1998,28,丙戌,戊寅,地支火局,,甲子甲午癸未庚戌,1409
1999,29,丙戌,己卯,地支合火,,甲子甲午癸未庚戌,1409
2000,30,丙戌,庚辰,大運火庫地支土局,,甲子甲午癸未庚戌,1409
2001,31,丙戌,辛巳,天干化水,,甲子甲午癸未庚戌,1409
2002,32,丙戌,壬午,地支火局,,甲子甲午癸未庚戌,1409
2003,33,丙戌,癸未,大運火庫地支土局,,甲子甲午癸未庚戌,1409
2004,34,丙戌,甲申,大運火庫,,甲子甲午癸未庚戌,1409
