西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1971,6,甲申,辛亥,,,甲子甲申乙酉乙巳,1203
1972,7,甲申,壬子,地支水局,,甲子甲申乙酉乙巳,1203
1973,8,甲申,癸丑,,,甲子甲申乙酉乙巳,1203
1974,9,甲申,甲寅,,,甲子甲申乙酉乙巳,1203
1975,10,甲申,乙卯,,,甲子甲申乙酉乙巳,1203
1976,11,甲申,丙辰,地支水局,,甲子甲申乙酉乙巳,1203
1977,12,甲申,丁巳,地支合水,,甲子甲申乙酉乙巳,1203
1978,13,甲申,戊午,,,甲子甲申乙酉乙巳,1203
1979,14,甲申,己未,天干化土,,甲子甲申乙酉乙巳,1203
1980,15,甲申,庚申,,,甲子甲申乙酉乙巳,1203
1981,16,癸未,辛酉,,,甲子甲申乙酉乙巳,1203
1982,17,癸未,壬戌,地支土局,,甲子甲申乙酉乙巳,1203
1983,18,癸未,癸亥,地支木局,,甲子甲申乙酉乙巳,1203
1984,19,癸未,甲子,,,甲子甲申乙酉乙巳,1203
1985,20,癸未,乙丑,地支土局,,甲子甲申乙酉乙巳,1203
1986,21,癸未,丙寅,,,甲子甲申乙酉乙巳,1203
1987,22,癸未,丁卯,地支木局,,甲子甲申乙酉乙巳,1203
1988,23,癸未,戊辰,天干化火地支土局,,甲子甲申乙酉乙巳,1203
1989,24,癸未,己巳,,,甲子甲申乙酉乙巳,1203
1990,25,癸未,庚午,,,甲子甲申乙酉乙巳,1203
1991,26,壬午,辛未,,,甲子甲申乙酉乙巳,1203
1992,27,壬午,壬申,,,甲子甲申乙酉乙巳,1203
1993,28,壬午,癸酉,,,甲子甲申乙酉乙巳,1203
1994,29,壬午,甲戌,地支火局,,甲子甲申乙酉乙巳,1203
1995,30,壬午,乙亥,,,甲子甲申乙酉乙巳,1203
1996,31,壬午,丙子,,,甲子甲申乙酉乙巳,1203
