西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1955,2,戊午,乙未,,,丙子乙丑己未癸巳,3722
1956,3,戊午,丙申,,,丙子乙丑己未癸巳,3722
1957,4,戊午,丁酉,,,丙子乙丑己未癸巳,3722
1958,5,戊午,戊戌,地支火局,,丙子乙丑己未癸巳,3722
1959,6,戊午,己亥,,,丙子乙丑己未癸巳,3722
1960,7,戊午,庚子,,,丙子乙丑己未癸巳,3722
1961,8,戊午,辛丑,,,丙子乙丑己未癸巳,3722
1962,9,戊午,壬寅,地支火局,,丙子乙丑己未癸巳,3722
1963,10,戊午,癸卯,天干化火,,丙子乙丑己未癸巳,3722
1964,11,戊午,甲辰,,,丙子乙丑己未癸巳,3722
1965,12,丁巳,乙巳,,,丙子乙丑己未癸巳,3722
1966,13,丁巳,丙午,,,丙子乙丑己未癸巳,3722
1967,14,丁巳,丁未,,,丙子乙丑己未癸巳,3722
1968,15,丁巳,戊申,地支合水,,丙子乙丑己未癸巳,3722
1969,16,丁巳,己酉,地支金局,,丙子乙丑己未癸巳,3722
1970,17,丁巳,庚戌,,,丙子乙丑己未癸巳,3722
1971,18,丁巳,辛亥,,,丙子乙丑己未癸巳,3722
1972,19,丁巳,壬子,天干化木,,丙子乙丑己未癸巳,3722
1973,20,丁巳,癸丑,地支金局,,丙子乙丑己未癸巳,3722
1974,21,丁巳,甲寅,,,丙子乙丑己未癸巳,3722
1975,22,丙辰,乙卯,,,丙子乙丑己未癸巳,3722
1976,23,丙辰,丙辰,地支土局,,丙子乙丑己未癸巳,3722
1977,24,丙辰,丁巳,,,丙子乙丑己未癸巳,3722
1978,25,丙辰,戊午,,,丙子乙丑己未癸巳,3722
1979,26,丙辰,己未,地支土局,,丙子乙丑己未癸巳,3722
1980,27,丙辰,庚申,地支水局,,丙子乙丑己未癸巳,3722
1981,28,丙辰,辛酉,天干化水地支合金,,丙子乙丑己未癸巳,3722
1982,29,丙辰,壬戌,地支土局,,丙子乙丑己未癸巳,3722
1983,30,丙辰,癸亥,,,丙子乙丑己未癸巳,3722
1984,31,丙辰,甲子,地支水局,,丙子乙丑己未癸巳,3722
1985,32,乙卯,乙丑,,,丙子乙丑己未癸巳,3722
1986,33,乙卯,丙寅,,,丙子乙丑己未癸巳,3722
1987,34,乙卯,丁卯,,,丙子乙丑己未癸巳,3722
1988,35,乙卯,戊辰,,,丙子乙丑己未癸巳,3722
1989,36,乙卯,己巳,,,丙子乙丑己未癸巳,3722
1990,37,乙卯,庚午,天干化金,,丙子乙丑己未癸巳,3722
1991,38,乙卯,辛未,地支木局,,丙子乙丑己未癸巳,3722
1992,39,乙卯,壬申,,,丙子乙丑己未癸巳,3722
1993,40,乙卯,癸酉,,,丙子乙丑己未癸巳,3722
1994,41,乙卯,甲戌,地支合火,,丙子乙丑己未癸巳,3722
1995,42,甲寅,乙亥,地支合木,,丙子乙丑己未癸巳,3722
1996,43,甲寅,丙子,,,丙子乙丑己未癸巳,3722
1997,44,甲寅,丁丑,,,丙子乙丑己未癸巳,3722
1998,45,甲寅,戊寅,,,丙子乙丑己未癸巳,3722
1999,46,甲寅,己卯,天干化土,,丙子乙丑己未癸巳,3722
2000,47,甲寅,庚辰,,,丙子乙丑己未癸巳,3722
2001,48,甲寅,辛巳,,,丙子乙丑己未癸巳,3722
2002,49,甲寅,壬午,地支火局,,丙子乙丑己未癸巳,3722
2003,50,甲寅,癸未,,,丙子乙丑己未癸巳,3722
2004,51,甲寅,甲申,,,丙子乙丑己未癸巳,3722
2005,52,癸丑,乙酉,地支金局,,丙子乙丑己未癸巳,3722
2006,53,癸丑,丙戌,地支土局,,丙子乙丑己未癸巳,3722
2007,54,癸丑,丁亥,,,丙子乙丑己未癸巳,3722
2008,55,癸丑,戊子,天干化火地支土局,,丙子乙丑己未癸巳,3722
2009,56,癸丑,己丑,地支土局,,丙子乙丑己未癸巳,3722
2010,57,癸丑,庚寅,,,丙子乙丑己未癸巳,3722
2011,58,癸丑,辛卯,,,丙子乙丑己未癸巳,3722
2012,59,癸丑,壬辰,地支土局,,丙子乙丑己未癸巳,3722
2013,60,癸丑,癸巳,地支金局,,丙子乙丑己未癸巳,3722
2014,61,癸丑,甲午,,,丙子乙丑己未癸巳,3722
2015,62,壬子,乙未,,,丙子乙丑己未癸巳,3722
2016,63,壬子,丙申,地支水局,,丙子乙丑己未癸巳,3722
2017,64,壬子,丁酉,天干化木,,丙子乙丑己未癸巳,3722
2018,65,壬子,戊戌,,,丙子乙丑己未癸巳,3722
2019,66,壬子,己亥,,,丙子乙丑己未癸巳,3722
2020,67,壬子,庚子,,,丙子乙丑己未癸巳,3722
2021,68,壬子,辛丑,地支土局,,丙子乙丑己未癸巳,3722
2022,69,壬子,壬寅,,,丙子乙丑己未癸巳,3722
2023,70,壬子,癸卯,,,丙子乙丑己未癸巳,3722
(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,(adsbygoogle = window.adsbygoogle || []).push({});,丙子乙丑己未癸巳,3722
2024,71,壬子,甲辰,地支水局,,丙子乙丑己未癸巳,3722
2025,72,辛亥,乙巳,,,丙子乙丑己未癸巳,3722
2026,73,辛亥,丙午,天干化水,,丙子乙丑己未癸巳,3722
2027,74,辛亥,丁未,地支木局,,丙子乙丑己未癸巳,3722
2028,75,辛亥,戊申,,,丙子乙丑己未癸巳,3722
2029,76,辛亥,己酉,,,丙子乙丑己未癸巳,3722
2030,77,辛亥,庚戌,,,丙子乙丑己未癸巳,3722
2031,78,辛亥,辛亥,,,丙子乙丑己未癸巳,3722
2032,79,辛亥,壬子,,,丙子乙丑己未癸巳,3722
2033,80,辛亥,癸丑,,,丙子乙丑己未癸巳,3722
2034,81,辛亥,甲寅,地支合木,,丙子乙丑己未癸巳,3722
