西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1943,7,己亥,癸未,地支木局,,庚子壬申戊戌丙子,3670
1944,8,己亥,甲申,天干化土,,庚子壬申戊戌丙子,3670
1945,9,己亥,乙酉,,,庚子壬申戊戌丙子,3670
1946,10,己亥,丙戌,,,庚子壬申戊戌丙子,3670
1947,11,己亥,丁亥,,,庚子壬申戊戌丙子,3670
1948,12,己亥,戊子,,,庚子壬申戊戌丙子,3670
1949,13,己亥,己丑,,,庚子壬申戊戌丙子,3670
1950,14,己亥,庚寅,地支合木,,庚子壬申戊戌丙子,3670
1951,15,己亥,辛卯,地支木局,,庚子壬申戊戌丙子,3670
1952,16,己亥,壬辰,,,庚子壬申戊戌丙子,3670
1953,17,庚子,癸巳,,,庚子壬申戊戌丙子,3670
1954,18,庚子,甲午,,,庚子壬申戊戌丙子,3670
1955,19,庚子,乙未,天干化金,,庚子壬申戊戌丙子,3670
1956,20,庚子,丙申,地支水局,,庚子壬申戊戌丙子,3670
1957,21,庚子,丁酉,,,庚子壬申戊戌丙子,3670
1958,22,庚子,戊戌,,,庚子壬申戊戌丙子,3670
1959,23,庚子,己亥,,,庚子壬申戊戌丙子,3670
1960,24,庚子,庚子,,,庚子壬申戊戌丙子,3670
1961,25,庚子,辛丑,地支土局,,庚子壬申戊戌丙子,3670
1962,26,庚子,壬寅,,,庚子壬申戊戌丙子,3670
1963,27,辛丑,癸卯,大運金庫,,庚子壬申戊戌丙子,3670
1964,28,辛丑,甲辰,大運金庫地支土局,,庚子壬申戊戌丙子,3670
1965,29,辛丑,乙巳,地支金局,,庚子壬申戊戌丙子,3670
1966,30,辛丑,丙午,天干化水,,庚子壬申戊戌丙子,3670
1967,31,辛丑,丁未,大運金庫地支土局,,庚子壬申戊戌丙子,3670
1968,32,辛丑,戊申,大運金庫,,庚子壬申戊戌丙子,3670
1969,33,辛丑,己酉,地支金局,,庚子壬申戊戌丙子,3670
1970,34,辛丑,庚戌,大運金庫地支土局,,庚子壬申戊戌丙子,3670
1971,35,辛丑,辛亥,大運金庫,,庚子壬申戊戌丙子,3670
1972,36,辛丑,壬子,大運金庫地支土局,,庚子壬申戊戌丙子,3670
1973,37,壬寅,癸丑,,,庚子壬申戊戌丙子,3670
1974,38,壬寅,甲寅,,,庚子壬申戊戌丙子,3670
1975,39,壬寅,乙卯,,,庚子壬申戊戌丙子,3670
1976,40,壬寅,丙辰,,,庚子壬申戊戌丙子,3670
1977,41,壬寅,丁巳,天干化木,,庚子壬申戊戌丙子,3670
1978,42,壬寅,戊午,地支火局,,庚子壬申戊戌丙子,3670
1979,43,壬寅,己未,,,庚子壬申戊戌丙子,3670
1980,44,壬寅,庚申,,,庚子壬申戊戌丙子,3670
1981,45,壬寅,辛酉,,,庚子壬申戊戌丙子,3670
1982,46,壬寅,壬戌,地支火局,,庚子壬申戊戌丙子,3670
1983,47,癸卯,癸亥,地支木局,,庚子壬申戊戌丙子,3670
1984,48,癸卯,甲子,,,庚子壬申戊戌丙子,3670
1985,49,癸卯,乙丑,,,庚子壬申戊戌丙子,3670
1986,50,癸卯,丙寅,,,庚子壬申戊戌丙子,3670
1987,51,癸卯,丁卯,,,庚子壬申戊戌丙子,3670
1988,52,癸卯,戊辰,天干化火,,庚子壬申戊戌丙子,3670
1989,53,癸卯,己巳,,,庚子壬申戊戌丙子,3670
1990,54,癸卯,庚午,,,庚子壬申戊戌丙子,3670
1991,55,癸卯,辛未,地支木局,,庚子壬申戊戌丙子,3670
1992,56,癸卯,壬申,,,庚子壬申戊戌丙子,3670
1993,57,甲辰,癸酉,地支合金,,庚子壬申戊戌丙子,3670
1994,58,甲辰,甲戌,地支土局,,庚子壬申戊戌丙子,3670
1995,59,甲辰,乙亥,,,庚子壬申戊戌丙子,3670
1996,60,甲辰,丙子,地支水局,,庚子壬申戊戌丙子,3670
1997,61,甲辰,丁丑,地支土局,,庚子壬申戊戌丙子,3670
1998,62,甲辰,戊寅,,,庚子壬申戊戌丙子,3670
1999,63,甲辰,己卯,天干化土,,庚子壬申戊戌丙子,3670
2000,64,甲辰,庚辰,地支土局,,庚子壬申戊戌丙子,3670
2001,65,甲辰,辛巳,,,庚子壬申戊戌丙子,3670
2002,66,甲辰,壬午,,,庚子壬申戊戌丙子,3670
2003,67,乙巳,癸未,,,庚子壬申戊戌丙子,3670
2004,68,乙巳,甲申,地支合水,,庚子壬申戊戌丙子,3670
2005,69,乙巳,乙酉,地支金局,,庚子壬申戊戌丙子,3670
2006,70,乙巳,丙戌,,,庚子壬申戊戌丙子,3670
2007,71,乙巳,丁亥,,,庚子壬申戊戌丙子,3670
2008,72,乙巳,戊子,,,庚子壬申戊戌丙子,3670
2009,73,乙巳,己丑,地支金局,,庚子壬申戊戌丙子,3670
2010,74,乙巳,庚寅,天干化金,,庚子壬申戊戌丙子,3670
2011,75,乙巳,辛卯,,,庚子壬申戊戌丙子,3670
2012,76,乙巳,壬辰,,,庚子壬申戊戌丙子,3670
2013,77,丙午,癸巳,,,庚子壬申戊戌丙子,3670
2014,78,丙午,甲午,,,庚子壬申戊戌丙子,3670
2015,79,丙午,乙未,,,庚子壬申戊戌丙子,3670
2016,80,丙午,丙申,,,庚子壬申戊戌丙子,3670
2017,81,丙午,丁酉,,,庚子壬申戊戌丙子,3670
2018,82,丙午,戊戌,地支火局,,庚子壬申戊戌丙子,3670
2019,83,丙午,己亥,,,庚子壬申戊戌丙子,3670
2020,84,丙午,庚子,,,庚子壬申戊戌丙子,3670
2021,85,丙午,辛丑,天干化水,,庚子壬申戊戌丙子,3670
2022,86,丙午,壬寅,地支火局,,庚子壬申戊戌丙子,3670
