西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1968,7,己亥,戊申,,,戊子丙申庚子辛丑,3797
1969,8,己亥,己酉,,,戊子丙申庚子辛丑,3797
1970,9,己亥,庚戌,,,戊子丙申庚子辛丑,3797
1971,10,己亥,辛亥,,,戊子丙申庚子辛丑,3797
1972,11,己亥,壬子,,,戊子丙申庚子辛丑,3797
1973,12,己亥,癸丑,,,戊子丙申庚子辛丑,3797
1974,13,己亥,甲寅,天干化土地支合木,,戊子丙申庚子辛丑,3797
1975,14,己亥,乙卯,地支木局,,戊子丙申庚子辛丑,3797
1976,15,己亥,丙辰,,,戊子丙申庚子辛丑,3797
1977,16,己亥,丁巳,,,戊子丙申庚子辛丑,3797
1978,17,戊戌,戊午,地支火局,,戊子丙申庚子辛丑,3797
1979,18,戊戌,己未,地支土局,,戊子丙申庚子辛丑,3797
1980,19,戊戌,庚申,,,戊子丙申庚子辛丑,3797
1981,20,戊戌,辛酉,,,戊子丙申庚子辛丑,3797
1982,21,戊戌,壬戌,地支土局,,戊子丙申庚子辛丑,3797
1983,22,戊戌,癸亥,天干化火,,戊子丙申庚子辛丑,3797
1984,23,戊戌,甲子,,,戊子丙申庚子辛丑,3797
1985,24,戊戌,乙丑,地支土局,,戊子丙申庚子辛丑,3797
1986,25,戊戌,丙寅,地支火局,,戊子丙申庚子辛丑,3797
1987,26,戊戌,丁卯,地支合火,,戊子丙申庚子辛丑,3797
1988,27,丁酉,戊辰,地支合金,,戊子丙申庚子辛丑,3797
1989,28,丁酉,己巳,地支金局,,戊子丙申庚子辛丑,3797
1990,29,丁酉,庚午,,,戊子丙申庚子辛丑,3797
1991,30,丁酉,辛未,,,戊子丙申庚子辛丑,3797
1992,31,丁酉,壬申,天干化木,,戊子丙申庚子辛丑,3797
1993,32,丁酉,癸酉,,,戊子丙申庚子辛丑,3797
1994,33,丁酉,甲戌,,,戊子丙申庚子辛丑,3797
1995,34,丁酉,乙亥,,,戊子丙申庚子辛丑,3797
1996,35,丁酉,丙子,,,戊子丙申庚子辛丑,3797
1997,36,丁酉,丁丑,地支金局,,戊子丙申庚子辛丑,3797
1998,37,丙申,戊寅,,,戊子丙申庚子辛丑,3797
1999,38,丙申,己卯,,,戊子丙申庚子辛丑,3797
2000,39,丙申,庚辰,地支水局,,戊子丙申庚子辛丑,3797
