西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1956,3,乙卯,丙申,,,庚子丁酉丙辰癸巳,3116
1957,4,乙卯,丁酉,,,庚子丁酉丙辰癸巳,3116
1958,5,乙卯,戊戌,地支合火,,庚子丁酉丙辰癸巳,3116
1959,6,乙卯,己亥,地支木局,,庚子丁酉丙辰癸巳,3116
1960,7,乙卯,庚子,天干化金,,庚子丁酉丙辰癸巳,3116
1961,8,乙卯,辛丑,,,庚子丁酉丙辰癸巳,3116
1962,9,乙卯,壬寅,,,庚子丁酉丙辰癸巳,3116
1963,10,乙卯,癸卯,,,庚子丁酉丙辰癸巳,3116
1964,11,乙卯,甲辰,,,庚子丁酉丙辰癸巳,3116
1965,12,乙卯,乙巳,,,庚子丁酉丙辰癸巳,3116
1966,13,甲寅,丙午,地支火局,,庚子丁酉丙辰癸巳,3116
1967,14,甲寅,丁未,,,庚子丁酉丙辰癸巳,3116
1968,15,甲寅,戊申,,,庚子丁酉丙辰癸巳,3116
1969,16,甲寅,己酉,天干化土,,庚子丁酉丙辰癸巳,3116
1970,17,甲寅,庚戌,地支火局,,庚子丁酉丙辰癸巳,3116
1971,18,甲寅,辛亥,地支合木,,庚子丁酉丙辰癸巳,3116
1972,19,甲寅,壬子,,,庚子丁酉丙辰癸巳,3116
1973,20,甲寅,癸丑,,,庚子丁酉丙辰癸巳,3116
1974,21,甲寅,甲寅,,,庚子丁酉丙辰癸巳,3116
1975,22,甲寅,乙卯,,,庚子丁酉丙辰癸巳,3116
1976,23,癸丑,丙辰,地支土局,,庚子丁酉丙辰癸巳,3116
1977,24,癸丑,丁巳,地支金局,,庚子丁酉丙辰癸巳,3116
1978,25,癸丑,戊午,天干化火,,庚子丁酉丙辰癸巳,3116
1979,26,癸丑,己未,地支土局,,庚子丁酉丙辰癸巳,3116
1980,27,癸丑,庚申,,,庚子丁酉丙辰癸巳,3116
1981,28,癸丑,辛酉,地支金局,,庚子丁酉丙辰癸巳,3116
1982,29,癸丑,壬戌,地支土局,,庚子丁酉丙辰癸巳,3116
1983,30,癸丑,癸亥,,,庚子丁酉丙辰癸巳,3116
1984,31,癸丑,甲子,地支土局,,庚子丁酉丙辰癸巳,3116
1985,32,癸丑,乙丑,地支土局,,庚子丁酉丙辰癸巳,3116
1986,33,壬子,丙寅,,,庚子丁酉丙辰癸巳,3116
1987,34,壬子,丁卯,天干化木,,庚子丁酉丙辰癸巳,3116
1988,35,壬子,戊辰,地支水局,,庚子丁酉丙辰癸巳,3116
1989,36,壬子,己巳,,,庚子丁酉丙辰癸巳,3116
1990,37,壬子,庚午,,,庚子丁酉丙辰癸巳,3116
1991,38,壬子,辛未,,,庚子丁酉丙辰癸巳,3116
1992,39,壬子,壬申,地支水局,,庚子丁酉丙辰癸巳,3116
1993,40,壬子,癸酉,,,庚子丁酉丙辰癸巳,3116
1994,41,壬子,甲戌,,,庚子丁酉丙辰癸巳,3116
1995,42,壬子,乙亥,,,庚子丁酉丙辰癸巳,3116
1996,43,辛亥,丙子,天干化水,,庚子丁酉丙辰癸巳,3116
1997,44,辛亥,丁丑,,,庚子丁酉丙辰癸巳,3116
1998,45,辛亥,戊寅,地支合木,,庚子丁酉丙辰癸巳,3116
1999,46,辛亥,己卯,地支木局,,庚子丁酉丙辰癸巳,3116
2000,47,辛亥,庚辰,,,庚子丁酉丙辰癸巳,3116
2001,48,辛亥,辛巳,,,庚子丁酉丙辰癸巳,3116
2002,49,辛亥,壬午,,,庚子丁酉丙辰癸巳,3116
