西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1959,2,甲辰,己亥,天干化土,,甲子甲申乙巳丁酉,3003
1960,3,甲辰,庚子,地支水局,,甲子甲申乙巳丁酉,3003
1961,4,甲辰,辛丑,地支土局,,甲子甲申乙巳丁酉,3003
1962,5,甲辰,壬寅,,,甲子甲申乙巳丁酉,3003
1963,6,甲辰,癸卯,,,甲子甲申乙巳丁酉,3003
1964,7,甲辰,甲辰,地支土局,,甲子甲申乙巳丁酉,3003
1965,8,甲辰,乙巳,,,甲子甲申乙巳丁酉,3003
1966,9,甲辰,丙午,,,甲子甲申乙巳丁酉,3003
1967,10,甲辰,丁未,地支土局,,甲子甲申乙巳丁酉,3003
1968,11,甲辰,戊申,地支水局,,甲子甲申乙巳丁酉,3003
1969,12,癸卯,己酉,,,甲子甲申乙巳丁酉,3003
1970,13,癸卯,庚戌,地支合火,,甲子甲申乙巳丁酉,3003
1971,14,癸卯,辛亥,地支木局,,甲子甲申乙巳丁酉,3003
1972,15,癸卯,壬子,,,甲子甲申乙巳丁酉,3003
1973,16,癸卯,癸丑,,,甲子甲申乙巳丁酉,3003
1974,17,癸卯,甲寅,,,甲子甲申乙巳丁酉,3003
1975,18,癸卯,乙卯,,,甲子甲申乙巳丁酉,3003
1976,19,癸卯,丙辰,,,甲子甲申乙巳丁酉,3003
1977,20,癸卯,丁巳,,,甲子甲申乙巳丁酉,3003
1978,21,癸卯,戊午,天干化火,,甲子甲申乙巳丁酉,3003
1979,22,壬寅,己未,,,甲子甲申乙巳丁酉,3003
1980,23,壬寅,庚申,,,甲子甲申乙巳丁酉,3003
1981,24,壬寅,辛酉,,,甲子甲申乙巳丁酉,3003
1982,25,壬寅,壬戌,地支火局,,甲子甲申乙巳丁酉,3003
1983,26,壬寅,癸亥,地支合木,,甲子甲申乙巳丁酉,3003
1984,27,壬寅,甲子,,,甲子甲申乙巳丁酉,3003
1985,28,壬寅,乙丑,,,甲子甲申乙巳丁酉,3003
1986,29,壬寅,丙寅,,,甲子甲申乙巳丁酉,3003
1987,30,壬寅,丁卯,天干化木,,甲子甲申乙巳丁酉,3003
1988,31,壬寅,戊辰,,,甲子甲申乙巳丁酉,3003
1989,32,辛丑,己巳,地支金局,,甲子甲申乙巳丁酉,3003
1990,33,辛丑,庚午,大運金庫,,甲子甲申乙巳丁酉,3003
1991,34,辛丑,辛未,大運金庫地支土局,,甲子甲申乙巳丁酉,3003
1992,35,辛丑,壬申,大運金庫,,甲子甲申乙巳丁酉,3003
1993,36,辛丑,癸酉,地支金局,,甲子甲申乙巳丁酉,3003
1994,37,辛丑,甲戌,大運金庫地支土局,,甲子甲申乙巳丁酉,3003
1995,38,辛丑,乙亥,大運金庫,,甲子甲申乙巳丁酉,3003
1996,39,辛丑,丙子,天干化水地支土局,,甲子甲申乙巳丁酉,3003
1997,40,辛丑,丁丑,大運金庫地支土局,,甲子甲申乙巳丁酉,3003
1998,41,辛丑,戊寅,大運金庫,,甲子甲申乙巳丁酉,3003
1999,42,庚子,己卯,,,甲子甲申乙巳丁酉,3003
2000,43,庚子,庚辰,地支水局,,甲子甲申乙巳丁酉,3003
2001,44,庚子,辛巳,,,甲子甲申乙巳丁酉,3003
2002,45,庚子,壬午,,,甲子甲申乙巳丁酉,3003
2003,46,庚子,癸未,,,甲子甲申乙巳丁酉,3003
2004,47,庚子,甲申,地支水局,,甲子甲申乙巳丁酉,3003
2005,48,庚子,乙酉,天干化金,,甲子甲申乙巳丁酉,3003
2006,49,庚子,丙戌,,,甲子甲申乙巳丁酉,3003
2007,50,庚子,丁亥,,,甲子甲申乙巳丁酉,3003
2008,51,庚子,戊子,,,甲子甲申乙巳丁酉,3003
2009,52,己亥,己丑,,,甲子甲申乙巳丁酉,3003
2010,53,己亥,庚寅,地支合木,,甲子甲申乙巳丁酉,3003
2011,54,己亥,辛卯,地支木局,,甲子甲申乙巳丁酉,3003
2012,55,己亥,壬辰,,,甲子甲申乙巳丁酉,3003
2013,56,己亥,癸巳,,,甲子甲申乙巳丁酉,3003
2014,57,己亥,甲午,天干化土,,甲子甲申乙巳丁酉,3003
2015,58,己亥,乙未,地支木局,,甲子甲申乙巳丁酉,3003
2016,59,己亥,丙申,,,甲子甲申乙巳丁酉,3003
2017,60,己亥,丁酉,,,甲子甲申乙巳丁酉,3003
2018,61,己亥,戊戌,,,甲子甲申乙巳丁酉,3003
2019,62,戊戌,己亥,,,甲子甲申乙巳丁酉,3003
2020,63,戊戌,庚子,,,甲子甲申乙巳丁酉,3003
2021,64,戊戌,辛丑,地支土局,,甲子甲申乙巳丁酉,3003
