西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1979,3,辛丑,己未,大運金庫地支土局,,戊子丙辰庚子丙辰,3764
1980,4,辛丑,庚申,大運金庫,,戊子丙辰庚子丙辰,3764
1981,5,辛丑,辛酉,地支金局,,戊子丙辰庚子丙辰,3764
1982,6,辛丑,壬戌,大運金庫地支土局,,戊子丙辰庚子丙辰,3764
1983,7,辛丑,癸亥,大運金庫,,戊子丙辰庚子丙辰,3764
1984,8,辛丑,甲子,大運金庫地支土局,,戊子丙辰庚子丙辰,3764
1985,9,辛丑,乙丑,大運金庫地支土局,,戊子丙辰庚子丙辰,3764
1986,10,辛丑,丙寅,天干化水,,戊子丙辰庚子丙辰,3764
1987,11,辛丑,丁卯,大運金庫,,戊子丙辰庚子丙辰,3764
1988,12,辛丑,戊辰,大運金庫地支土局,,戊子丙辰庚子丙辰,3764
1989,13,壬寅,己巳,,,戊子丙辰庚子丙辰,3764
1990,14,壬寅,庚午,地支火局,,戊子丙辰庚子丙辰,3764
1991,15,壬寅,辛未,,,戊子丙辰庚子丙辰,3764
1992,16,壬寅,壬申,,,戊子丙辰庚子丙辰,3764
1993,17,壬寅,癸酉,,,戊子丙辰庚子丙辰,3764
1994,18,壬寅,甲戌,地支火局,,戊子丙辰庚子丙辰,3764
1995,19,壬寅,乙亥,地支合木,,戊子丙辰庚子丙辰,3764
1996,20,壬寅,丙子,,,戊子丙辰庚子丙辰,3764
1997,21,壬寅,丁丑,天干化木,,戊子丙辰庚子丙辰,3764
1998,22,壬寅,戊寅,,,戊子丙辰庚子丙辰,3764
1999,23,癸卯,己卯,,,戊子丙辰庚子丙辰,3764
2000,24,癸卯,庚辰,,,戊子丙辰庚子丙辰,3764
2001,25,癸卯,辛巳,,,戊子丙辰庚子丙辰,3764
2002,26,癸卯,壬午,,,戊子丙辰庚子丙辰,3764
2003,27,癸卯,癸未,地支木局,,戊子丙辰庚子丙辰,3764
