西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1959,1,壬戌,己亥,,,戊子丙辰辛酉戊戌,1527
1960,2,壬戌,庚子,,,戊子丙辰辛酉戊戌,1527
1961,3,壬戌,辛丑,地支土局,,戊子丙辰辛酉戊戌,1527
1962,4,壬戌,壬寅,地支火局,,戊子丙辰辛酉戊戌,1527
1963,5,壬戌,癸卯,地支合火,,戊子丙辰辛酉戊戌,1527
1964,6,壬戌,甲辰,地支土局,,戊子丙辰辛酉戊戌,1527
1965,7,壬戌,乙巳,,,戊子丙辰辛酉戊戌,1527
1966,8,壬戌,丙午,地支火局,,戊子丙辰辛酉戊戌,1527
1967,9,壬戌,丁未,天干化木地支土局,,戊子丙辰辛酉戊戌,1527
1968,10,壬戌,戊申,,,戊子丙辰辛酉戊戌,1527
1969,11,癸亥,己酉,,,戊子丙辰辛酉戊戌,1527
1970,12,癸亥,庚戌,,,戊子丙辰辛酉戊戌,1527
1971,13,癸亥,辛亥,,,戊子丙辰辛酉戊戌,1527
1972,14,癸亥,壬子,,,戊子丙辰辛酉戊戌,1527
1973,15,癸亥,癸丑,,,戊子丙辰辛酉戊戌,1527
1974,16,癸亥,甲寅,地支合木,,戊子丙辰辛酉戊戌,1527
1975,17,癸亥,乙卯,地支木局,,戊子丙辰辛酉戊戌,1527
1976,18,癸亥,丙辰,,,戊子丙辰辛酉戊戌,1527
1977,19,癸亥,丁巳,,,戊子丙辰辛酉戊戌,1527
1978,20,癸亥,戊午,天干化火,,戊子丙辰辛酉戊戌,1527
1979,21,甲子,己未,天干化土,,戊子丙辰辛酉戊戌,1527
1980,22,甲子,庚申,地支水局,,戊子丙辰辛酉戊戌,1527
1981,23,甲子,辛酉,,,戊子丙辰辛酉戊戌,1527
1982,24,甲子,壬戌,,,戊子丙辰辛酉戊戌,1527
1983,25,甲子,癸亥,,,戊子丙辰辛酉戊戌,1527
1984,26,甲子,甲子,,,戊子丙辰辛酉戊戌,1527
1985,27,甲子,乙丑,地支土局,,戊子丙辰辛酉戊戌,1527
1986,28,甲子,丙寅,,,戊子丙辰辛酉戊戌,1527
1987,29,甲子,丁卯,,,戊子丙辰辛酉戊戌,1527
1988,30,甲子,戊辰,地支水局,,戊子丙辰辛酉戊戌,1527
1989,31,乙丑,己巳,地支金局,,戊子丙辰辛酉戊戌,1527
1990,32,乙丑,庚午,天干化金,,戊子丙辰辛酉戊戌,1527
1991,33,乙丑,辛未,地支土局,,戊子丙辰辛酉戊戌,1527
1992,34,乙丑,壬申,,,戊子丙辰辛酉戊戌,1527
1993,35,乙丑,癸酉,地支金局,,戊子丙辰辛酉戊戌,1527
1994,36,乙丑,甲戌,地支土局,,戊子丙辰辛酉戊戌,1527
1995,37,乙丑,乙亥,,,戊子丙辰辛酉戊戌,1527
1996,38,乙丑,丙子,地支土局,,戊子丙辰辛酉戊戌,1527
1997,39,乙丑,丁丑,地支土局,,戊子丙辰辛酉戊戌,1527
1998,40,乙丑,戊寅,,,戊子丙辰辛酉戊戌,1527
