西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1961,3,己未,辛丑,地支土局,,戊子丙子戊午戊戌,2561
1962,4,己未,壬寅,,,戊子丙子戊午戊戌,2561
1963,5,己未,癸卯,地支木局,,戊子丙子戊午戊戌,2561
1964,6,己未,甲辰,天干化土地支土局,,戊子丙子戊午戊戌,2561
1965,7,己未,乙巳,,,戊子丙子戊午戊戌,2561
1966,8,己未,丙午,,,戊子丙子戊午戊戌,2561
1967,9,己未,丁未,地支土局,,戊子丙子戊午戊戌,2561
1968,10,己未,戊申,,,戊子丙子戊午戊戌,2561
1969,11,己未,己酉,,,戊子丙子戊午戊戌,2561
1970,12,己未,庚戌,地支土局,,戊子丙子戊午戊戌,2561
1971,13,庚申,辛亥,,,戊子丙子戊午戊戌,2561
1972,14,庚申,壬子,地支水局,,戊子丙子戊午戊戌,2561
1973,15,庚申,癸丑,,,戊子丙子戊午戊戌,2561
1974,16,庚申,甲寅,,,戊子丙子戊午戊戌,2561
1975,17,庚申,乙卯,天干化金,,戊子丙子戊午戊戌,2561
1976,18,庚申,丙辰,地支水局,,戊子丙子戊午戊戌,2561
1977,19,庚申,丁巳,地支合水,,戊子丙子戊午戊戌,2561
1978,20,庚申,戊午,,,戊子丙子戊午戊戌,2561
1979,21,庚申,己未,,,戊子丙子戊午戊戌,2561
1980,22,庚申,庚申,,,戊子丙子戊午戊戌,2561
1981,23,辛酉,辛酉,,,戊子丙子戊午戊戌,2561
1982,24,辛酉,壬戌,,,戊子丙子戊午戊戌,2561
1983,25,辛酉,癸亥,,,戊子丙子戊午戊戌,2561
1984,26,辛酉,甲子,,,戊子丙子戊午戊戌,2561
1985,27,辛酉,乙丑,地支金局,,戊子丙子戊午戊戌,2561
1986,28,辛酉,丙寅,天干化水,,戊子丙子戊午戊戌,2561
1987,29,辛酉,丁卯,,,戊子丙子戊午戊戌,2561
1988,30,辛酉,戊辰,地支合金,,戊子丙子戊午戊戌,2561
1989,31,辛酉,己巳,地支金局,,戊子丙子戊午戊戌,2561
