西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1966,0,庚子,丙午,,,丙子庚子己亥丙午,1913
1967,1,庚子,丁未,,,丙子庚子己亥丙午,1913
1968,2,庚子,戊申,地支水局,,丙子庚子己亥丙午,1913
1969,3,庚子,己酉,,,丙子庚子己亥丙午,1913
1970,4,庚子,庚戌,,,丙子庚子己亥丙午,1913
1971,5,庚子,辛亥,,,丙子庚子己亥丙午,1913
1972,6,庚子,壬子,,,丙子庚子己亥丙午,1913
1973,7,庚子,癸丑,地支土局,,丙子庚子己亥丙午,1913
1974,8,庚子,甲寅,,,丙子庚子己亥丙午,1913
1975,9,庚子,乙卯,天干化金,,丙子庚子己亥丙午,1913
1976,10,辛丑,丙辰,天干化水地支土局,,丙子庚子己亥丙午,1913
1977,11,辛丑,丁巳,地支金局,,丙子庚子己亥丙午,1913
1978,12,辛丑,戊午,大運金庫,,丙子庚子己亥丙午,1913
1979,13,辛丑,己未,大運金庫地支土局,,丙子庚子己亥丙午,1913
1980,14,辛丑,庚申,大運金庫,,丙子庚子己亥丙午,1913
1981,15,辛丑,辛酉,地支金局,,丙子庚子己亥丙午,1913
1982,16,辛丑,壬戌,大運金庫地支土局,,丙子庚子己亥丙午,1913
1983,17,辛丑,癸亥,大運金庫,,丙子庚子己亥丙午,1913
1984,18,辛丑,甲子,大運金庫地支土局,,丙子庚子己亥丙午,1913
1985,19,辛丑,乙丑,大運金庫地支土局,,丙子庚子己亥丙午,1913
1986,20,壬寅,丙寅,,,丙子庚子己亥丙午,1913
1987,21,壬寅,丁卯,天干化木,,丙子庚子己亥丙午,1913
1988,22,壬寅,戊辰,,,丙子庚子己亥丙午,1913
1989,23,壬寅,己巳,,,丙子庚子己亥丙午,1913
1990,24,壬寅,庚午,地支火局,,丙子庚子己亥丙午,1913
1991,25,壬寅,辛未,,,丙子庚子己亥丙午,1913
1992,26,壬寅,壬申,,,丙子庚子己亥丙午,1913
1993,27,壬寅,癸酉,,,丙子庚子己亥丙午,1913
1994,28,壬寅,甲戌,地支火局,,丙子庚子己亥丙午,1913
