西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 )
1936,7,甲戌,丙子,,
1937,8,甲戌,丁丑,地支土局,
1938,9,甲戌,戊寅,地支火局,
1939,10,甲戌,己卯,天干化土地支合火,
1940,11,甲戌,庚辰,地支土局,
1941,12,甲戌,辛巳,,
1942,13,甲戌,壬午,地支火局,
1943,14,甲戌,癸未,地支土局,
1944,15,甲戌,甲申,,
1945,16,甲戌,乙酉,,
1946,17,癸酉,丙戌,,
1947,18,癸酉,丁亥,,
1948,19,癸酉,戊子,天干化火,
1949,20,癸酉,己丑,地支金局,
1950,21,癸酉,庚寅,,
1951,22,癸酉,辛卯,,
1952,23,癸酉,壬辰,地支合金,
1953,24,癸酉,癸巳,地支金局,
1954,25,癸酉,甲午,,
1955,26,癸酉,乙未,,
1956,27,壬申,丙申,,
1957,28,壬申,丁酉,天干化木,
1958,29,壬申,戊戌,,
1959,30,壬申,己亥,,
1960,31,壬申,庚子,地支水局,
1961,32,壬申,辛丑,,
1962,33,壬申,壬寅,,
1963,34,壬申,癸卯,,
1964,35,壬申,甲辰,地支水局,
1965,36,壬申,乙巳,地支合水,
1966,37,辛未,丙午,天干化水,
1967,38,辛未,丁未,地支土局,
1968,39,辛未,戊申,,
1969,40,辛未,己酉,,
1970,41,辛未,庚戌,地支土局,
1971,42,辛未,辛亥,地支木局,
1972,43,辛未,壬子,,
1973,44,辛未,癸丑,地支土局,
1974,45,辛未,甲寅,,
1975,46,辛未,乙卯,地支木局,
1976,47,庚午,丙辰,,
1977,48,庚午,丁巳,,
1978,49,庚午,戊午,,
1979,50,庚午,己未,,
1980,51,庚午,庚申,,
1981,52,庚午,辛酉,,
1982,53,庚午,壬戌,地支火局,
1983,54,庚午,癸亥,,
1984,55,庚午,甲子,,
1985,56,庚午,乙丑,天干化金,
1986,57,己巳,丙寅,,
1987,58,己巳,丁卯,,
1988,59,己巳,戊辰,,
1989,60,己巳,己巳,,
1990,61,己巳,庚午,,
1991,62,己巳,辛未,,
1992,63,己巳,壬申,地支合水,
1993,64,己巳,癸酉,地支金局,
1994,65,己巳,甲戌,天干化土,
1995,66,己巳,乙亥,,
1996,67,戊辰,丙子,地支水局,
1997,68,戊辰,丁丑,地支土局,
1998,69,戊辰,戊寅,,
1999,70,戊辰,己卯,,
2000,71,戊辰,庚辰,地支土局,
2001,72,戊辰,辛巳,,
2002,73,戊辰,壬午,,
2003,74,戊辰,癸未,天干化火地支土局,
2004,75,戊辰,甲申,地支水局,
2005,76,戊辰,乙酉,地支合金,
2006,77,丁卯,丙戌,地支合火,
2007,78,丁卯,丁亥,地支木局,
2008,79,丁卯,戊子,,
2009,80,丁卯,己丑,,
2010,81,丁卯,庚寅,,
2011,82,丁卯,辛卯,,
2012,83,丁卯,壬辰,天干化木,
2013,84,丁卯,癸巳,,
2014,85,丁卯,甲午,,
2015,86,丁卯,乙未,地支木局,
