西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 )
1940,5,丙戌,庚辰,大運火庫地支土局,
1941,6,丙戌,辛巳,天干化水,
1942,7,丙戌,壬午,地支火局,
1943,8,丙戌,癸未,大運火庫地支土局,
1944,9,丙戌,甲申,大運火庫,
1945,10,丙戌,乙酉,大運火庫,
1946,11,丙戌,丙戌,大運火庫地支土局,
1947,12,丙戌,丁亥,大運火庫,
1948,13,丙戌,戊子,大運火庫,
1949,14,丙戌,己丑,大運火庫地支土局,
1950,15,乙酉,庚寅,天干化金,
1951,16,乙酉,辛卯,,
1952,17,乙酉,壬辰,地支合金,
1953,18,乙酉,癸巳,地支金局,
1954,19,乙酉,甲午,,
1955,20,乙酉,乙未,,
1956,21,乙酉,丙申,,
1957,22,乙酉,丁酉,,
1958,23,乙酉,戊戌,,
1959,24,乙酉,己亥,,
1960,25,甲申,庚子,地支水局,
1961,26,甲申,辛丑,,
1962,27,甲申,壬寅,,
1963,28,甲申,癸卯,,
1964,29,甲申,甲辰,地支水局,
1965,30,甲申,乙巳,地支合水,
1966,31,甲申,丙午,,
1967,32,甲申,丁未,,
1968,33,甲申,戊申,,
1969,34,甲申,己酉,天干化土,
1970,35,癸未,庚戌,地支土局,
1971,36,癸未,辛亥,地支木局,
1972,37,癸未,壬子,,
1973,38,癸未,癸丑,地支土局,
1974,39,癸未,甲寅,,
1975,40,癸未,乙卯,地支木局,
1976,41,癸未,丙辰,地支土局,
1977,42,癸未,丁巳,,
1978,43,癸未,戊午,天干化火,
1979,44,癸未,己未,地支土局,
1980,45,壬午,庚申,,
1981,46,壬午,辛酉,,
1982,47,壬午,壬戌,地支火局,
1983,48,壬午,癸亥,,
1984,49,壬午,甲子,,
1985,50,壬午,乙丑,,
1986,51,壬午,丙寅,地支火局,
1987,52,壬午,丁卯,天干化木,
1988,53,壬午,戊辰,,
1989,54,壬午,己巳,,
1990,55,辛巳,庚午,,
1991,56,辛巳,辛未,,
1992,57,辛巳,壬申,地支合水,
1993,58,辛巳,癸酉,地支金局,
1994,59,辛巳,甲戌,,
1995,60,辛巳,乙亥,,
1996,61,辛巳,丙子,天干化水,
1997,62,辛巳,丁丑,地支金局,
1998,63,辛巳,戊寅,,
1999,64,辛巳,己卯,,
2000,65,庚辰,庚辰,地支土局,
2001,66,庚辰,辛巳,,
2002,67,庚辰,壬午,,
2003,68,庚辰,癸未,地支土局,
2004,69,庚辰,甲申,地支水局,
2005,70,庚辰,乙酉,天干化金地支合金,
2006,71,庚辰,丙戌,地支土局,
2007,72,庚辰,丁亥,,
2008,73,庚辰,戊子,地支水局,
2009,74,庚辰,己丑,地支土局,
2010,75,己卯,庚寅,,
2011,76,己卯,辛卯,,
2012,77,己卯,壬辰,,
2013,78,己卯,癸巳,,
2014,79,己卯,甲午,天干化土,
2015,80,己卯,乙未,地支木局,
2016,81,己卯,丙申,,
2017,82,己卯,丁酉,,
2018,83,己卯,戊戌,地支合火,
2019,84,己卯,己亥,地支木局,
