西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 )
1936,0,癸巳,丙子,,
1937,1,癸巳,丁丑,地支金局,
1938,2,癸巳,戊寅,天干化火,
1939,3,癸巳,己卯,,
1940,4,癸巳,庚辰,,
1941,5,癸巳,辛巳,,
1942,6,癸巳,壬午,,
1943,7,癸巳,癸未,,
1944,8,癸巳,甲申,地支合水,
1945,9,癸巳,乙酉,地支金局,
1946,10,甲午,丙戌,地支火局,
1947,11,甲午,丁亥,,
1948,12,甲午,戊子,,
1949,13,甲午,己丑,天干化土,
1950,14,甲午,庚寅,地支火局,
1951,15,甲午,辛卯,,
1952,16,甲午,壬辰,,
1953,17,甲午,癸巳,,
1954,18,甲午,甲午,,
1955,19,甲午,乙未,,
1956,20,乙未,丙申,,
1957,21,乙未,丁酉,,
1958,22,乙未,戊戌,地支土局,
1959,23,乙未,己亥,地支木局,
1960,24,乙未,庚子,天干化金,
1961,25,乙未,辛丑,地支土局,
1962,26,乙未,壬寅,,
1963,27,乙未,癸卯,地支木局,
1964,28,乙未,甲辰,地支土局,
1965,29,乙未,乙巳,,
1966,30,丙申,丙午,,
1967,31,丙申,丁未,,
1968,32,丙申,戊申,,
1969,33,丙申,己酉,,
1970,34,丙申,庚戌,,
1971,35,丙申,辛亥,天干化水,
1972,36,丙申,壬子,地支水局,
1973,37,丙申,癸丑,,
1974,38,丙申,甲寅,,
1975,39,丙申,乙卯,,
1976,40,丁酉,丙辰,地支合金,
1977,41,丁酉,丁巳,地支金局,
1978,42,丁酉,戊午,,
1979,43,丁酉,己未,,
1980,44,丁酉,庚申,,
1981,45,丁酉,辛酉,,
1982,46,丁酉,壬戌,天干化木,
1983,47,丁酉,癸亥,,
1984,48,丁酉,甲子,,
1985,49,丁酉,乙丑,地支金局,
1986,50,戊戌,丙寅,地支火局,
1987,51,戊戌,丁卯,地支合火,
1988,52,戊戌,戊辰,地支土局,
1989,53,戊戌,己巳,,
1990,54,戊戌,庚午,地支火局,
1991,55,戊戌,辛未,地支土局,
1992,56,戊戌,壬申,,
1993,57,戊戌,癸酉,天干化火,
1994,58,戊戌,甲戌,地支土局,
1995,59,戊戌,乙亥,,
1996,60,己亥,丙子,,
1997,61,己亥,丁丑,,
1998,62,己亥,戊寅,地支合木,
1999,63,己亥,己卯,地支木局,
2000,64,己亥,庚辰,,
2001,65,己亥,辛巳,,
2002,66,己亥,壬午,,
2003,67,己亥,癸未,地支木局,
2004,68,己亥,甲申,天干化土,
2005,69,己亥,乙酉,,
2006,70,庚子,丙戌,,
2007,71,庚子,丁亥,,
2008,72,庚子,戊子,,
2009,73,庚子,己丑,地支土局,
2010,74,庚子,庚寅,,
2011,75,庚子,辛卯,,
2012,76,庚子,壬辰,地支水局,
2013,77,庚子,癸巳,,
2014,78,庚子,甲午,,
2015,79,庚子,乙未,天干化金,
