西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 )
1935,8,己酉,乙亥,,
1936,9,己酉,丙子,,
1937,10,己酉,丁丑,地支金局,
1938,11,己酉,戊寅,,
1939,12,己酉,己卯,,
1940,13,己酉,庚辰,地支合金,
1941,14,己酉,辛巳,地支金局,
1942,15,己酉,壬午,,
1943,16,己酉,癸未,,
1944,17,己酉,甲申,天干化土,
1945,18,戊申,乙酉,,
1946,19,戊申,丙戌,,
1947,20,戊申,丁亥,,
1948,21,戊申,戊子,地支水局,
1949,22,戊申,己丑,,
1950,23,戊申,庚寅,,
1951,24,戊申,辛卯,,
1952,25,戊申,壬辰,地支水局,
1953,26,戊申,癸巳,天干化火地支合水,
1954,27,戊申,甲午,,
1955,28,丁未,乙未,地支土局,
1956,29,丁未,丙申,,
1957,30,丁未,丁酉,,
1958,31,丁未,戊戌,地支土局,
1959,32,丁未,己亥,地支木局,
1960,33,丁未,庚子,,
1961,34,丁未,辛丑,地支土局,
1962,35,丁未,壬寅,天干化木,
1963,36,丁未,癸卯,地支木局,
1964,37,丁未,甲辰,地支土局,
1965,38,丙午,乙巳,,
1966,39,丙午,丙午,,
1967,40,丙午,丁未,,
1968,41,丙午,戊申,,
1969,42,丙午,己酉,,
1970,43,丙午,庚戌,地支火局,
1971,44,丙午,辛亥,天干化水,
1972,45,丙午,壬子,,
1973,46,丙午,癸丑,,
1974,47,丙午,甲寅,地支火局,
1975,48,乙巳,乙卯,,
1976,49,乙巳,丙辰,,
1977,50,乙巳,丁巳,,
1978,51,乙巳,戊午,,
1979,52,乙巳,己未,,
1980,53,乙巳,庚申,天干化金地支合水,
1981,54,乙巳,辛酉,地支金局,
1982,55,乙巳,壬戌,,
1983,56,乙巳,癸亥,,
1984,57,乙巳,甲子,,
1985,58,甲辰,乙丑,地支土局,
1986,59,甲辰,丙寅,,
1987,60,甲辰,丁卯,,
1988,61,甲辰,戊辰,地支土局,
1989,62,甲辰,己巳,天干化土,
1990,63,甲辰,庚午,,
1991,64,甲辰,辛未,地支土局,
1992,65,甲辰,壬申,地支水局,
1993,66,甲辰,癸酉,地支合金,
1994,67,甲辰,甲戌,地支土局,
1995,68,癸卯,乙亥,地支木局,
1996,69,癸卯,丙子,,
1997,70,癸卯,丁丑,,
1998,71,癸卯,戊寅,天干化火,
1999,72,癸卯,己卯,,
2000,73,癸卯,庚辰,,
2001,74,癸卯,辛巳,,
2002,75,癸卯,壬午,,
2003,76,癸卯,癸未,地支木局,
2004,77,癸卯,甲申,,
2005,78,壬寅,乙酉,,
2006,79,壬寅,丙戌,地支火局,
2007,80,壬寅,丁亥,天干化木地支合木,
2008,81,壬寅,戊子,,
2009,82,壬寅,己丑,,
2010,83,壬寅,庚寅,,
2011,84,壬寅,辛卯,,
2012,85,壬寅,壬辰,,
2013,86,壬寅,癸巳,,
2014,87,壬寅,甲午,地支火局,
